trading_days_to_expiration,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11
20,0.19280326773077744,0.17882835337818237,0.16580006631112065,0.1549629001406244,0.15151904685424578,0.14504297414028416,0.14943169523879382,0.1666502469626706,0.19186684547722735,0.19353046922219586,0.19946764869359168,0.20615488204327362,0.21624724383407384,0.21561886478490638
45,0.18586416291086078,0.17889593392215863,0.17302025068814558,0.16745970374616245,0.16369924303221803,0.16327805610576338,0.16478451235925778,0.16885335827199438,0.17684384373590287,0.18906070833139396,0.19841789360512654,0.20843904094101395,0.22055974366438316,0.21649680534500088
105,0.18351889306663463,0.23619738855335606,0.22792247043361666,0.2166441444137406,0.21148165081800532,0.20589470127952783,0.20163937120030942,0.2011874336619854,0.20246999100379964,0.20156715887052198,0.20158656424779292,0.20762224417345518,0.21386298366471734,0.2173747459050954
164,0.18117362322240851,0.2365795274298288,0.22889242265562815,0.22171315755946794,0.21456432235156553,0.21010723171188242,0.18414480908149,0.19652713956960638,0.19800023011299775,0.20051740378205685,0.20387072314553326,0.2119347440037645,0.21474092422481186,0.2173747459050954
