trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
3,0.31397862002724,0.4644410517047029,0.30484666605718425,0.2210247442408276,0.11900840604513735,0.11981467258767306,0.14102015802639084,0.19810586131586463,0.2405165849420163,0.30029131273913395,0.36009675984627243,0.4201559264523629,0.44793724611049957,0.5055815065663308,0.5634484815060219,0.6227515309834886,0.6227515309834886,0.6227515309834886,0.6227515309834886,0.6227515309834886,0.6227515309834886
18,0.31397862002724,0.2762695763393211,0.23104201762914692,0.1979145718276054,0.1754639541705808,0.17433581932915676,0.17570198360569197,0.17787488494925105,0.18673995010623953,0.20372715388075863,0.22248276564283215,0.3226203343503212,0.33778479959307645,0.3682217037074754,0.40147301867414076,0.6227515309834886,0.6227515309834886,0.6227515309834886,0.6227515309834886,0.6227515309834886,0.6227515309834886
63,0.36730741157551355,0.33377466666783623,0.3030889701942156,0.2746673614391784,0.2542291961668473,0.24656316211417995,0.23969025517994075,0.23278914761654762,0.2298116486794144,0.22817704412393316,0.22639058909320786,0.22508474224827957,0.22763235307565335,0.23086190084862,0.23949755584225962,0.6227515309834886,0.6227515309834886,0.6227515309834886,0.6227515309834886,0.6227515309834886,0.6227515309834886
121,0.4158742316401082,0.3167839174868557,0.29750921721838347,0.28156925688362194,0.267060810606171,0.2560527892369716,0.25122403906277924,0.24634154207106918,0.2428507078772029,0.2389900071053333,0.23716493374511247,0.23381874127804983,0.23122401361717748,0.23362846745212795,0.4311245434128741,0.6227515309834886,0.6227515309834886,0.6227515309834886,0.6227515309834886,0.6227515309834886,0.6227515309834886
