trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
4,0.6227548124692619,0.5093234876639041,0.40998063852913436,0.28489889928986323,0.2602486195954584,0.25300276297366686,0.2601048626866699,0.27758611847482084,0.32414804211998177,0.3650301423566699,0.39194584536617827,0.4585041237612409,0.4752537105063108,0.5468451812106205,0.5600022120359934,0.2880661665845898,0.2886309349724988,0.2938268809021987,0.29516739004396836,0.29983007746049284,0.30622172445419304,0.31286888046178796,0.317707073630345,0.3381388620856728,0.34491409735495093,0.3498191824925633,0.35560733216438134,0.3628042952039613,0.37032687103175527,0.37939885771976445,0.3879610697104019,0.4035416292877023,0.428362216570271,0.4511224361993781
21,0.3608401851170639,0.3318283385708997,0.3117458981273954,0.2971741857079342,0.2904526521757171,0.2896704057049592,0.29236884680283665,0.3021055476063746,0.29564767313889045,0.29906332810773983,0.31202691198768856,0.3189188145496152,0.3313539302776355,0.34458706980797543,0.3635839524622009,0.29448045616979746,0.29459757229646966,0.30043450014573436,0.30136468050218584,0.30677692152213404,0.3147405301570377,0.3230603129366859,0.3247723173089679,0.34128951263471385,0.345151064440549,0.35203475797577133,0.35628583151708226,0.3657242773710503,0.37116817677856323,0.38309354531696105,0.388547488108524,0.41074549067823046,0.4335686488210272,0.45729611376317536
45,0.3189321101632096,0.3087569883773343,0.2984957910059671,0.2898353875077567,0.285388254305947,0.2840172218031719,0.27649176407758835,0.28161746033375384,0.28258726616707047,0.2859459191985419,0.28728782740618325,0.2897568890105679,0.29006199641633396,0.29358912638731044,0.2948775131152298,0.3008947457550051,0.30056420962044056,0.30704211938927,0.3075619709604033,0.3137237655837752,0.32325933585988237,0.33325174541158387,0.33183756098759076,0.34444016318375487,0.34538803152614705,0.35425033345897944,0.35696433086978324,0.36864425953813934,0.3720094825253712,0.3867882329141577,0.3891339065066461,0.4179493520687586,0.4387750810717834,0.4634697913269727
109,0.4141277989135569,0.29400377084620777,0.28985960631587554,0.2854080101912543,0.2817003594064147,0.28083035369174947,0.27937757159020715,0.27811010648651957,0.2773075431706923,0.2776629692542763,0.2768546701019593,0.2748693049024301,0.27960235302076314,0.28013770478642525,0.28165187699938216,0.2826642976485279,0.28721926165866307,0.28897009958575093,0.2928832333988517,0.29770291875134836,0.30267744798689,0.3106418299517221,0.3349882115366318,0.3446771302693529,0.34760360700935516,0.3549288328116804,0.3598843130368723,0.3694855652849473,0.37570417012256785,0.38737465131227977,0.39633776789717423,0.42315578431951484,0.44494875863558075,0.4634697913269727
