trading_days_to_expiration,-2,-1,0,1,2,3,4,5,6,7,8
16,0.1997747489181806,0.16661321270640297,0.14370342105806988,0.13536967876906889,0.1416942077331039,0.16313702486984435,0.18412654499854186,0.2012768168658492,0.18903728346639065,0.19255682788531753,0.2132342779583849
41,0.31821674944315187,0.2806959227398162,0.24552141075638903,0.2184038867952161,0.19612401359626927,0.18043355122921084,0.1779800230667365,0.18053443553834217,0.187102449695272,0.19437495394866602,0.21952071929495784
95,0.2895293160007933,0.2697844458042318,0.2517651369420152,0.2357261292961677,0.2228139527749452,0.20975024268994236,0.19595805935498833,0.19290695100862792,0.1889205757586205,0.20066139528523896,0.21952071929495784
160,0.22807126435359815,0.20674393343115083,0.2646140442336452,0.2542728399114418,0.244461405149283,0.23362310511392695,0.2220191981933562,0.1909721172375093,0.190738701821969,0.20694783662181193,0.21952071929495784
