trading_days_to_expiration,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
21,0.26302917563068784,0.19809098022003882,0.21022661119804847,0.19488832119214405,0.18856370898734082,0.19189555020767826,0.18065835869446686,0.17469750676597195,0.17563357285483397,0.1708806665870023,0.17161570535372023,0.17192084655075635,0.17489151173950312,0.1809895821830642,0.18785689485576146,0.19911190819485647,0.2115909874371863,0.22125591185368879,0.2376065646930521,0.26391431335571675,0.22136280900825528,0.22385778382369814,0.2258755579311034,0.2293341338939521
36,0.24679462677802558,0.22747883301141852,0.23200327296987228,0.21580853947831422,0.21085131562860282,0.23760488457552145,0.22427691899448393,0.20994565719834948,0.19846052412280815,0.1925115411987876,0.19068667377269582,0.19125945878617065,0.19648275033510187,0.21121819013233795,0.19639012767602382,0.20345145652885493,0.20954840132863994,0.21606338323879282,0.22562875645919928,0.24058719079535246,0.221776525875651,0.22532658062787372,0.2300145589530033,0.2341795401930154
56,0.23056007792536332,0.2568666858027982,0.2537799347416961,0.23672875776448438,0.23313892226986485,0.2282916998673045,0.22273440958671134,0.22034833769533255,0.21370733940319153,0.21096317699204634,0.20751290160587563,0.2063140432394461,0.20521913770262504,0.2049412207251635,0.2049233604962862,0.20779100486285337,0.2075058152200936,0.21087085462389682,0.21365094822534642,0.21726006823498814,0.22219024274304675,0.22679537743204933,0.2341535599749032,0.23902494649207867
116,0.21432552907270108,0.24909855918605103,0.24259329221827775,0.23683124818774454,0.23684281391575504,0.23309386382419992,0.2328212824659979,0.22805026738397374,0.2270535328677073,0.22489881128563174,0.22149607561245435,0.22215485550468586,0.2207260171102525,0.21989569247323518,0.2204585990241519,0.21955450351830993,0.22019311797150654,0.21970967773436775,0.21680309134391362,0.22094909214085953,0.22238898701952253,0.2217365569092035,0.22448872759488883,0.23902494649207867
