trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
19,0.3025690053136425,0.32965660301386207,0.308200037886469,0.2948445976225546,0.27432874154027637,0.27013740340264575,0.26891529541661674,0.2661067669840595,0.265803690308022,0.26320594422390176,0.2679585308376178,0.26708152048359507,0.2744047044518821,0.28587686890997294,0.2909454601654932,0.2725163776565936,0.2727086442363129,0.2716843615922515,0.27666787139549986,0.2859466606521147,0.2962609217309753
44,0.3025690053136425,0.29727131080328484,0.2828386061348183,0.27478148293076454,0.26763325072205535,0.26482627056321495,0.2630891231312687,0.2590345469419542,0.2574678494592009,0.2567128891394603,0.25360544518537587,0.2625138651984215,0.26682571188294013,0.2731552679793525,0.2769496036799862,0.2678858555831856,0.2712161562495797,0.272664708256954,0.27817927963242156,0.2890746470435004,0.29829006587901985
63,0.3025690053136425,0.29757401089366275,0.28329591960303085,0.27775304373689624,0.2709955242545879,0.2655064290640434,0.26396238374757525,0.26201263402522024,0.2601485782893262,0.25976700457855484,0.2587053830344872,0.25794620991324796,0.25924671931399823,0.26043366704873216,0.26295374719447917,0.2632553335097777,0.26972366826284644,0.2736450549216565,0.27969068786934326,0.2922026334348861,0.30031921002706446
123,0.3161128041637523,0.3028870243900659,0.3373959683335833,0.32642631487698714,0.31659065014707,0.3053664605862985,0.3014715290704939,0.2990423409707068,0.29548727521656265,0.2908164119550821,0.28805039125698595,0.2854579903823016,0.28198307777109594,0.27905575337690797,0.2771468997300015,0.27420113222304615,0.270704014927549,0.2751564631585782,0.282818674260729,0.29423177758293073,0.30031921002706446
