trading_days_to_expiration,-2,-1,0,1,2,3,4,5,6,7,8,9,10
11,0.20675856260436007,0.17367361647432375,0.16031072428965587,0.1558401326728781,0.1504467913742161,0.15804740127324368,0.1987847060316232,0.21877835398001969,0.25134187320889356,0.1926282069573433,0.19626185271869045,0.19576341693753752,0.19944627275776206
31,0.18763019477830778,0.17350029744332932,0.16826895885641768,0.16225584204057591,0.15748935877241507,0.152503223543229,0.1585117188884113,0.19386346646146516,0.21392318415110345,0.18759483130736795,0.19721817340087705,0.19661646254767395,0.20056999174757734
56,0.19548955099610982,0.18690977470341671,0.1779258961797657,0.1719356458251752,0.16982465784611636,0.16692079688368996,0.1654867127819468,0.16894857894291063,0.17650449509331334,0.1825614556573926,0.19817449408306362,0.19746950815781036,0.2016937107373926
116,0.18458158373521677,0.1736102494965363,0.23818740415703574,0.2299566933408914,0.21974930480278715,0.21370974648835597,0.2046154941342782,0.20090335448315239,0.19766158260731867,0.1953055320365039,0.19491037132740108,0.1983225537679468,0.20281742972720784
