trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
12,0.3693672195395197,0.30733760980579994,0.26500622450899025,0.23350300187282685,0.20516209078335698,0.19407979714461113,0.193442153586998,0.20809188053531819,0.24011837890748736,0.2778930295880002,0.31280664639429834,0.28503738751717533,0.2905130718390817,0.3122760338176661,0.3213442430758766,0.33738579611672187,0.35745959607560596,0.37605847439568785,0.39389061390263913
32,0.4453300308595625,0.3946939576971774,0.3574073124493319,0.31721622200501026,0.2878979513924006,0.26898503988094125,0.2559022077804537,0.2503034772701782,0.25758151006835656,0.2709348276296548,0.27807217773719817,0.2932202027930934,0.30603901835550096,0.3143550389717211,0.3236739777772618,0.3419564022298752,0.3626273273575162,0.38053552340841174,0.3983423107340483
91,0.3765621766673947,0.35475388798768653,0.33564475598179316,0.3173745288849183,0.30193045082259506,0.2865413224357339,0.2787130829561823,0.271189092728383,0.2667864924699609,0.26530396890379376,0.2658137570081776,0.2671850755134276,0.30811802350955597,0.3166847736731063,0.32824458389041516,0.34712413351178545,0.36710437637024007,0.3849872202398209,0.3983423107340483
151,0.3419498932365973,0.35977274468606,0.3423054570657269,0.33000254026673403,0.32011341120414766,0.309615650288375,0.2996580598017421,0.29151837352208704,0.2856879193662513,0.27968121584337036,0.2768545722412572,0.2749871253226624,0.31019702866361104,0.31901450837449147,0.3328151900035685,0.3522918647936957,0.37158142538296396,0.38943891707123,0.3983423107340483
