trading_days_to_expiration,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5
14,0.23366816219360156,0.20994147550407413,0.1990212390120372,0.1755150338724267,0.16839822473089414,0.24845357884991362,0.20610997397442135,0.18145147563803798,0.11828325686380871,0.09034238348485128,0.09666079105220003,0.11823028714713613,0.11981414684112107,0.11210985903190931,0.11509724298056476
37,0.23366816219360156,0.20203257994089832,0.19801745870241683,0.16801422559576332,0.1685262244426044,0.13757218847882882,0.13739503667854625,0.11674485899338932,0.11263096417164283,0.09731220620376961,0.09751612789952312,0.09428244340791529,0.10015745488582327,0.1005318109266076,0.11879238818584331
102,0.22575926663042575,0.20102879963127795,0.19051665042575344,0.16814222530747358,0.19516867591170747,0.16041811697735966,0.17636941697539837,0.15900086439343294,0.14116661584991147,0.12437712651902591,0.1098251734304931,0.09824783510322298,0.09348502862154878,0.1059669543509469,0.11879238818584331
162,0.21785037106724994,0.20002501932165756,0.18301584214909006,0.16827022501918387,0.22181112738081055,0.1832640454758905,0.17891044630671818,0.13864206062862083,0.18941606345518786,0.1716642710032771,0.15516693184412306,0.13947083879641886,0.12368790713721102,0.1114020977752862,0.11879238818584331
