trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
6,0.4784675922863447,0.411005949887816,0.35257801616822915,0.28279101008167856,0.222907237362561,0.20296598427792453,0.19995225260894584,0.20404495851744317,0.21372869640581735,0.21972046910251786,0.2473735421546157,0.27845805925103506,0.3259577834855879,0.3634431603765536,0.4103763621426833,0.24995250299953245,0.2499074762634072,0.25215636464221275,0.2624116528779964,0.27335391167606615,0.2911362775873624,0.3118137581520479
31,0.31454990926537757,0.28343821399487784,0.2536742253070674,0.24307856311370601,0.23210060529104426,0.22863467033107313,0.22529436622284948,0.22512651616166868,0.22202441409126805,0.21969946202404958,0.22029949784581843,0.2542295343376153,0.2783867596957989,0.299072936065215,0.323690248059644,0.24811695908810696,0.2487181655067861,0.25535525924117664,0.2643404023969243,0.2768962915561731,0.29648508066290347,0.31680369535884956
50,0.3467019228061904,0.28768076094717887,0.2769245346458341,0.26061526987135436,0.24996741323086719,0.2417549472096258,0.2348233749483071,0.23485184049329294,0.2317010043232171,0.23068170615647743,0.23063560863539165,0.23000100942419552,0.23081573590600987,0.23470271175387644,0.23700413397660477,0.2462814151766815,0.247528854750165,0.25855415384014047,0.26626915191585226,0.2804386714362801,0.3018338837384446,0.3217936325656512
110,0.3788539363470032,0.320129388557704,0.34257491818100566,0.32432213316862707,0.3105001027547373,0.29872803130416226,0.28742166815853776,0.2817968062054662,0.276722013876735,0.2727685539727795,0.267844505773026,0.2635713816443354,0.26002807366275094,0.2567514354468881,0.2517880469109579,0.2510967870200283,0.2489574700432489,0.26048290335906843,0.26981153179595924,0.28578747451182124,0.30682382094524624,0.3217936325656512
