trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9
11,0.28157398995101535,0.2343104049684162,0.2256131418447225,0.18425880624223268,0.17904636313620817,0.13175303566916705,0.1316002959775404,0.10231272062092865,0.10772734084627218,0.1079941833701162,0.1051689142555474,0.12512971520996094,0.1402187917548835,0.16497354449781615,0.1888995217806263,0.2385547801554429,0.2715197175645906
34,0.24556807441086237,0.21484542218194025,0.20912985411741075,0.18412432078467378,0.19012290274717197,0.16178557017861045,0.14203448654004375,0.12661243716024662,0.11691085906340876,0.1128780040429649,0.12935766347253178,0.13568542140875162,0.14003553975189298,0.15222652028207673,0.16396863714414373,0.2467960145077298,0.2715197175645906
76,0.20956215887070942,0.19538043939546426,0.192646566390099,0.18398983532711488,0.18307096177073406,0.17237847799726735,0.17273497929114398,0.1630125775963749,0.16394929012367312,0.1547779419699526,0.15354641268951616,0.14624112760754227,0.13985228774890246,0.13947949606633728,0.13903775250766118,0.2550372488600168,0.2715197175645906
141,0.22193628191956283,0.21049679062009338,0.18845268631616585,0.1815180992316615,0.15741199871995054,0.19731701859019554,0.19389141728279086,0.18589382517647945,0.17851874544028834,0.17056597613208957,0.1631376054245122,0.14322995968121288,0.1524129161233593,0.16418950892348178,0.18879626633155205,0.2632784832123037,0.2715197175645906
