trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12
8,0.1516779186431918,0.14382472642261507,0.09980446935251625,0.1031547338927313,0.09639844870053897,0.1120572214897585,0.1452498032571731,0.17005066230069504,0.22656885438550095,0.27071365137750086,0.30632773791458906,0.3383872236202451,0.38126938579510156,0.4247684983794916,0.4838415081838038,0.2106494606729478
23,0.1516779186431918,0.14120699568242284,0.141595309625352,0.13029539434268092,0.12404519348995147,0.1216260523677955,0.13164133138636405,0.17225834572376053,0.2015233582553349,0.22474936574306487,0.24436110259231203,0.2650161714369008,0.28812395202295954,0.31503178447624114,0.34588588763144745,0.21200905746987614
68,0.14906018790299957,0.21868025166205846,0.20609381537185853,0.19541165102663288,0.1861102607929759,0.17791593461242922,0.17517607852953176,0.174466029146826,0.1764778621251689,0.1787850801086289,0.182394467270035,0.1916451192535566,0.1949785182508175,0.20529507057299073,0.20793026707909112,0.21336865426680446
127,0.14644245716280732,0.20782860087377963,0.20106086742833085,0.19317668719150713,0.18675267730081732,0.18186190841770172,0.17747973579809007,0.17455382904640385,0.17286726419267395,0.17237236526848967,0.26039084544514,0.2864572525243291,0.30987350831515453,0.34456828937839723,0.20928986387601944,0.21336865426680446
