trading_days_to_expiration,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
17,0.20844595095760324,0.21035054182222734,0.20951068993308736,0.2038580604435405,0.1969599329085843,0.2850304452855942,0.23104755710997363,0.20467649969362728,0.1794554841985266,0.16497770055351202,0.1541555181776435,0.15337212935440553,0.15712365638511677,0.16766548247843932,0.18093291199520314,0.1992264978018126,0.1840122381218165,0.18530694161098238,0.18719177018567779,0.18940876862040396,0.19250364284731175,0.1836167437108056,0.18775772081798875,0.19555869723710945,0.20497584956309212
34,0.20844595095760324,0.2113028372545394,0.2081384685562053,0.20240396707564912,0.19496496250899759,0.23820634185413875,0.2218040446656263,0.19488063072881057,0.18141831047548793,0.1711380725563194,0.16618217567440324,0.1639464104578203,0.16532921612285,0.16619253373370113,0.1704602908701869,0.1879010954414118,0.18092417742997455,0.18134339687850326,0.18264511638494965,0.18449129411397308,0.18749314733505248,0.1841837896548118,0.18926116342757413,0.19795574283708445,0.20728738012610848
58,0.20844595095760324,0.21225513268685145,0.20676624717932324,0.20094987370775774,0.19296999210941085,0.19138223842268332,0.1862039194315076,0.18692273113859575,0.18468929025464395,0.1792504334604199,0.17767120915130072,0.1787883689121127,0.17862137620753105,0.1764846000564068,0.17613710065501803,0.17657569308101098,0.17783611673813263,0.17737985214602414,0.1780984625842215,0.1795738196075422,0.18248265182279325,0.184750835598818,0.1907646060371595,0.20035278843705942,0.20959891068912484
121,0.20939824638991528,0.2108829113099694,0.20531215381143186,0.198954903308171,0.23900021869750251,0.21121489776632846,0.20584753379802492,0.20359262503267336,0.19472331109032512,0.19192891773225104,0.18807992333161894,0.1872537507015488,0.18656329372562655,0.18568750036269743,0.18645415478595503,0.18710029881365842,0.1892704863434615,0.19173842398640595,0.19432624312683483,0.197514138359571,0.18304969776679944,0.18625427820840337,0.19316165163713447,0.20266431900007578,0.20959891068912484
