trading_days_to_expiration,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
2,0.29393896143278975,0.18667418872952193,0.09992706165227047,0.10158063498897309,0.17780384973751834,0.2521518298702095,0.32555438862019165,0.15839063697162026,0.1610332829830581,0.16630281504702624,0.17271493252304068,0.18155632355352017,0.21955052002794567,0.23272992975045914,0.2481249525396127,0.26380686605350134
22,0.1483421237172547,0.13504334174648697,0.12001771582385849,0.11541475104116025,0.11624900118450933,0.12628857004551372,0.14028156713053427,0.1595728766001133,0.16703639107255047,0.17739262525151356,0.18753028561484258,0.19729501463542998,0.22280892718324857,0.23606122745641295,0.25249116622823564,0.26728160912182264
47,0.16111947872134377,0.20523272582244598,0.18592778403682192,0.1711041474534988,0.1607400798490459,0.15655159625629037,0.1595538595109857,0.16075511622860633,0.17303949916204284,0.1884824354560009,0.20234563870664446,0.21303370571733982,0.2260673343385515,0.23939252516236675,0.25685737991685864,0.270756352190144
106,0.17389683372543285,0.15257989373735822,0.17678408679154783,0.1709830431813472,0.16447934169288675,0.16044854411732357,0.15720839734312722,0.15503017489356574,0.1552130048425389,0.1578995794312388,0.16581763247161033,0.21629211287264274,0.2293986320445053,0.24375873885098973,0.26033212298518,0.270756352190144
