trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7
5,0.20528585394734952,0.18182778522041262,0.16687277235009434,0.14435666915029705,0.1336508220206036,0.12137596217965432,0.08803153048997882,0.06371739841433409,0.09185191417169772,0.14105933131555307,0.18592405763977216,0.10870321004564953,0.11232618157213065,0.1130215311522457,0.12947571419540366
28,0.20528585394734952,0.17400842897810032,0.164494220140759,0.1376441521534764,0.13231971197631268,0.10548645588678092,0.10584787233841429,0.08648950924626735,0.08696398008229984,0.08411252667848551,0.08289145319303173,0.0949125977243214,0.11079026565538534,0.11398957997065672,0.13463775893698599
93,0.19746649770503721,0.17162987676876498,0.15778170314393836,0.13631304210918546,0.15315497476540113,0.13361766155487817,0.11532981343694822,0.0993168666666104,0.09155208136093068,0.08869422124368939,0.0934694059056932,0.10438734760659868,0.11142187399461001,0.11915162471223903,0.13463775893698599
153,0.18964714146272493,0.16925132455942965,0.1510691861471177,0.13498193206489453,0.13726546847252774,0.1108245960224285,0.1864266561238477,0.1687222299345182,0.1503766592320927,0.13364984441148373,0.12249382236697767,0.11386209748887596,0.11205348233383469,0.12431366945382136,0.13463775893698599
