trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12
20,0.27149329435360636,0.30533917366610697,0.27467851721176956,0.2386708319257418,0.22202948415500598,0.21595052932091027,0.21907882312511415,0.22401714263644462,0.23022721226845236,0.23899291864181585,0.24896403272086642,0.26331375293131437,0.281671944421776,0.29569436482078537,0.3160448765743135,0.25503651306638375,0.26071820697732656
40,0.27149329435360636,0.27653046103669005,0.2506556000299497,0.2353132179006071,0.22896143835219462,0.22051945909622778,0.21993949461279894,0.21646694838627797,0.21873704975116431,0.22578933780976568,0.22740062898388047,0.23576559543830827,0.25834916328286855,0.2677006055901992,0.2831729333317935,0.2546907709722697,0.2625866907876941
64,0.27149329435360636,0.2592055660008987,0.2457867369952579,0.2333123022395344,0.22918853921206234,0.22417570414748336,0.22582723721630266,0.22651200494737606,0.22674478020396283,0.22916216520581292,0.22987900582857235,0.2320152977017705,0.23502638214396113,0.239706846359613,0.2503009900892734,0.25434502887815574,0.26445517459806167
124,0.28841623400985666,0.26694204160633417,0.30613147426758763,0.2920578958269858,0.2831370941096581,0.2722042347227858,0.26538576748628123,0.2633293806212218,0.2606007765985493,0.25869491974485326,0.25712590090029813,0.257156124113984,0.2555769345414274,0.25472308549250505,0.25538225516049773,0.258849723166959,0.25981101714183935
