trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
16,0.18512287704446945,0.18321692891500174,0.17288855520474256,0.17438710789465495,0.22275964974720772,0.1941132193380849,0.17511676224804873,0.15891015955058008,0.1466845898123667,0.14864788062246886,0.15316287252270072,0.16395563884087141,0.16967181574891607,0.1946415792780398,0.21052750483681354,0.16776481794267145,0.16511552121806214,0.16711682025574004,0.1688919228273356,0.16736419491683674,0.17179751015939376,0.17452731921328388,0.18427719162344425,0.20329509957166525,0.21868942683219988
40,0.18512287704446945,0.18258161287184585,0.1696575359823748,0.175963631865415,0.15239252094730826,0.1678498899385769,0.16334887784626212,0.16213530020660818,0.1593639487231712,0.158692620606359,0.15743822125379298,0.15655560115008918,0.15719593992533312,0.15686402658051937,0.15814773998584583,0.1589233227720148,0.1612802744511057,0.16273106931405876,0.16314939054323102,0.16876912970803865,0.17280697030984546,0.17510076884776335,0.1873359992153379,0.20861479969044103,0.22204763587945284
103,0.18448756100131355,0.17935059364947809,0.17123405995313484,0.19156230449267925,0.18601267894651363,0.17692730391165684,0.17798343268194855,0.17488925467034155,0.1723033724409033,0.1705904929249689,0.1698596567193229,0.16863202951663436,0.1683452239698831,0.16931207237421872,0.17076102896275533,0.17278601475197497,0.1758883221391026,0.1803769873955447,0.16455432533443293,0.16977858985849034,0.17338041994432493,0.178159576439657,0.19265569933411367,0.21197300873769398,0.22204763587945284
163,0.18385224495815766,0.17611957442711032,0.1728105839238949,0.20716097711994347,0.19006294914229926,0.17602203307985279,0.18496108648192483,0.18497484471140946,0.18186842638441278,0.17987904338781766,0.1782861533630893,0.17694842080954204,0.17645998773380153,0.1758875818840171,0.1766063131133281,0.16895076798501854,0.17150257119742132,0.17463445511144013,0.16595926012563483,0.17078805000894204,0.1739538695788044,0.1812183840315506,0.19797539945288944,0.21533121778494693,0.22204763587945284
