trading_days_to_expiration,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12
12,0.8898735637148477,0.7759675979134563,0.7995038239439913,0.7993287151918514,0.7348767033914531,0.6605287272364182,0.638162808639025,0.6582625705096701,0.6621680230888319,0.6137612090497675,0.5807758054710762,0.5854238907893783,0.5771625356136432,0.5570267379627076,0.5494334639694467,0.5507745683854836,0.5510154990254928,0.53278369955797,0.5242672026882511,0.5185583594297771,0.513736155642224,0.5137692563219355,0.5104012416679197
37,0.7282884332865207,0.7040150763875286,0.6839390576608004,0.7187025888505705,0.534953858297515,0.5811719673735055,0.5968589685288438,0.5697616213001236,0.5917941340001044,0.5878515376981144,0.5517964010119817,0.5647151662483972,0.5757331866858011,0.5527593994819405,0.5718953559002168,0.5719704507111207,0.5573999432721521,0.5295067410631334,0.5232859127482281,0.5166852277405631,0.5131981854376614,0.5143237768663538,0.5081627137964935
55,0.5667033028581937,0.632062554861601,0.5683742913776096,0.6380764625092894,0.5332977120639261,0.5894356948043916,0.6305924681195963,0.6167408680321701,0.5332246720899713,0.5572760814751058,0.5618375200155161,0.5691653869444457,0.5664215852544053,0.5515039056972991,0.5086878757019097,0.5526820902930809,0.5417068496170095,0.5262297825682969,0.5223046228082052,0.5148120960513491,0.5126602152330988,0.5148782974107722,0.5059241859250672
115,0.6236778266395634,0.5944714548558933,0.5905299865181252,0.5653817708305147,0.5685783258590358,0.5407429607801294,0.5337321217772677,0.5528166625497171,0.5569835991964185,0.5120072403755351,0.5755888039634823,0.5294389186057825,0.5559800434834273,0.5530209688991098,0.5312788654787939,0.5293456917322591,0.5360606580528066,0.525248492628274,0.5204314911189912,0.5142741258467866,0.5132147357775172,0.5126397695393459,0.5059241859250672
