trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
2,0.6721730522865151,0.492458088183,0.14229067601837891,0.17530749506591722,0.2225839049001677,0.2703763874053388,0.36149501813065366,0.4002986030400437,0.4659940490857077,0.531332322654991,0.5977955285486357,0.4103377783869989,0.4076562156551089,0.4058122539656668,0.4236072411848477,0.39253363303454175,0.3898687250291482,0.38441165439424474,0.3879743323797302,0.39433081462375236,0.3955690624624678,0.39897939323886494
26,0.499514096360278,0.4733051968686207,0.46345045918641914,0.4518286654421091,0.45105654222264513,0.4422598755032635,0.4446695870977224,0.4471857029780084,0.4416904835010389,0.4327165056986695,0.4384575933684771,0.43552384432652186,0.4396392859727242,0.43561326718521637,0.46505330448025806,0.40783674508874385,0.4052305374972195,0.4025015295094201,0.4108360699655361,0.4157360636654909,0.41888432661929914,0.42705655959472844
45,0.4971620936345187,0.4991364076242755,0.5194542161031076,0.46974461321686367,0.45281291182498606,0.4556946933971121,0.4473379497014099,0.4582450402765038,0.4439165761397198,0.428633554311461,0.43645547535257323,0.4156011171048416,0.4210039972678546,0.4341819221343363,0.4239543351215135,0.423139857142946,0.42059234996529077,0.4205914046245955,0.43369780755134196,0.43714131270722945,0.44219959077613047,0.455133725950592
108,0.4948100909087593,0.43574773414927614,0.3983034568598776,0.41778381262739056,0.400149807199441,0.41973113564870485,0.39440370780308803,0.3921060868396446,0.3834782439899916,0.37859890458170486,0.385151712447476,0.3756731453374936,0.3760112407461172,0.3821611778894374,0.3772305209803396,0.37450691256107693,0.36632177927906934,0.3651125947939244,0.3729255655820138,0.3722537983056365,0.3709022268830014,0.36332753627139946
