trading_days_to_expiration,-2,-1,0,1,2,3,4,5,6,7,8
6,0.29018353467377367,0.2127696879435302,0.1384819248793724,0.11077872750236141,0.1331836880180539,0.18937807928279232,0.22341992879446673,0.19790796582951764,0.1924606636160534,0.18473794479797476,0.195585618469021
26,0.20816984021351004,0.18103490833794608,0.1583803789598002,0.14379886939297654,0.13881988002614082,0.13937088910149878,0.14840438286976898,0.1861648035651751,0.18590029868049696,0.18743695032449187,0.19831044977802703
51,0.32263014002301466,0.28589644414749804,0.2554279505842674,0.22858084667579692,0.2073092779105623,0.19100919141138692,0.17576211957963342,0.17442164130083254,0.1793399337449405,0.190135955851009,0.20103528108703303
105,0.29788330361535403,0.28104923753060435,0.26284604945828666,0.24700668678770862,0.23332401278844708,0.2206428357034362,0.2096511280938602,0.19902102855160986,0.18203893927145764,0.192860787160015,0.20103528108703303
