trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7,8
6,0.2433483959073186,0.1768572136868807,0.15005096365135365,0.1236194762409528,0.13989998486267802,0.16928167716997983,0.21823482061863095,0.27928507567485134,0.3405729448472115,0.24492241332460418,0.24535478565093324,0.24887306080077207
26,0.23574104299773063,0.21705014596300456,0.1971926265291827,0.18536554787267706,0.176825906336538,0.17357685660387248,0.18464888739497584,0.20085047936103287,0.27805348155431076,0.23629483597467266,0.2439533473837431,0.2534156364614384
49,0.23961403073185603,0.2298939999282821,0.22088417918914224,0.2133966517389275,0.2072699548558237,0.20442876651254283,0.20526601962891727,0.2094253627410301,0.21553401826140994,0.22766725862474113,0.242551909116553,0.2579582121221047
109,0.20823562220936837,0.18997248178981788,0.3222060908763508,0.30667758861545563,0.29431850680798277,0.2818467135621866,0.26985955700692477,0.26235438252736437,0.2535499906745357,0.24675622391812335,0.24433048514010577,0.2579582121221047
