trading_days_to_expiration,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.44444861435090194,0.44054468259751123,0.3941831035835322,0.17534848217430601,0.35357481927669526,0.5290090990932584,0.6164455455887553,0.4126337298007984,0.41549070581452885,0.42559985542566037,0.4509862738120233,0.4501780291618613,0.45723983450791356,0.44828789812175474,0.46088122942492354,0.4607240314165925,0.4914236043135509,0.5017702779383889,0.5115382702370346,0.5218105834852177,0.5414511563542466,0.5602357246162487
20,0.44444861435090194,0.4345078951182791,0.40295775327364985,0.43111513424855774,0.43807190298472237,0.4398188206545984,0.4543031802496396,0.4658483646731099,0.47102548030873304,0.47585321991904334,0.48569047045844266,0.49269108338951817,0.5034188098351874,0.4931406338841921,0.5104753464667706,0.5075905250199312,0.5554315966718645,0.5692548982790671,0.5815359306928214,0.5955172428626946,0.6241024621320946,0.6491148731748241
83,0.40856007649364307,0.39826436590975683,0.38974704939661986,0.37635118208811763,0.3831892882739017,0.36926683913901764,0.3648601406124928,0.37163929113109,0.3779955055818531,0.38157788051918445,0.36515192070654756,0.3648818838533659,0.35858242659688006,0.36169299534122934,0.3669910442099152,0.3634076195969239,0.36680103725703267,0.371542949325461,0.374397264730264,0.37614854479855053,0.38247742749909797,0.3876489428726279
143,0.390576526126703,0.38540845389341455,0.38151354062739046,0.37147349595049284,0.3785560757929957,0.35815728812534675,0.3594190949284868,0.3599559313203247,0.37534649093227745,0.41628207716560384,0.40766497493420445,0.4110608591806397,0.4034351623593174,0.4112871123830764,0.41385753781325385,0.4274156119552374,0.4342856575977108,0.4415406097812478,0.44810392410774086,0.45879985057639855,0.47135657605767334,0.3876489428726279
