trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12
19,0.18528745843896224,0.15793737974337968,0.13507400450059476,0.13403197225608357,0.124800818312777,0.12738317225089435,0.12912833665701393,0.1305252811384469,0.14056281745843716,0.13919177171732913,0.16514664089546005,0.15417871021994012,0.18530544590417966,0.19575722698274778,0.20876648270198847,0.2224847277748741
39,0.1784499387650666,0.18210133402279868,0.16387847095254165,0.1483684652021824,0.14147292360378233,0.13539587943040982,0.134671339605822,0.13886662325292723,0.13977675034830914,0.1416690478785138,0.1636275146405131,0.161960394141,0.1879183911738217,0.19900954091255796,0.21219604397020989,0.2224847277748741
84,0.17161241909117098,0.17039317331901788,0.15755577259981413,0.14993041186849784,0.1436812996416822,0.13772701411904925,0.13360019607136678,0.1345365456037083,0.13899068323818112,0.1441463240396985,0.16210838838556615,0.16974207806205988,0.1905313364434637,0.20226185484236814,0.21562560523843127,0.2224847277748741
144,0.16477489941727533,0.15273358890980632,0.20966462857496887,0.19777272381311015,0.1877814478065604,0.18110014222346993,0.17133820571231506,0.1641343431076137,0.1602847726172507,0.15692750303427583,0.1605892621306192,0.17752376198311978,0.19314428171310574,0.2055141687721783,0.2190551665066527,0.2224847277748741
