trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7,8
1,0.8433211824421462,0.6091281916604531,0.4292054653253775,0.05951819283725887,0.20592162809617454,0.3429515418608121,0.47760176758597356,0.612113383189283,0.24721639698494824,0.24745030699224627,0.24769870556930332,0.2459416725459406
21,0.2913641283928979,0.25536263221971195,0.22265819822987096,0.19938719489957285,0.19207673298287622,0.18729447831548737,0.19682711045621964,0.21286544380056122,0.23255669100443024,0.24211709283849037,0.2506318920881954,0.2530821468973045
44,0.26480836111797834,0.24375425859691618,0.22503758704946847,0.2132476512131809,0.2051630953747724,0.20058438830351186,0.2043601451570989,0.20946365946779463,0.21789698502391222,0.23678387868473447,0.25356507860708755,0.2602226212486684
104,0.4369682763892157,0.3364798619611469,0.3272134224679354,0.31141676716321787,0.2959400131550787,0.2822877603412361,0.2722398099618829,0.26187610296546626,0.25278352114600217,0.24476551905041122,0.23880119819457668,0.2602226212486684
