trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
12,0.35466043019941923,0.33995995458062817,0.33555372390667426,0.33147241026631175,0.3282512306313115,0.3283607569511411,0.3241005593552833,0.32313902282076734,0.32145306885804714,0.3136617883955243,0.3190122379716125,0.31795330651502485,0.320323138760639,0.31867797181158264,0.32277336086174874,0.3234452143478142,0.3228854034973613,0.3325670626403761,0.346585404538279,0.34100732205898027,0.36691370207607654,0.3621262568303875,0.38308918015607285,0.3971513858780437,0.41583794439373883,0.42626726464009174,0.43214783333644774,0.45473377766977346,0.4786378763644631,0.46682555750663063,0.515171570170974,0.5582691964629266
31,0.35098531129472144,0.3212071389064639,0.3259701768181184,0.3225513175457741,0.3242793503613374,0.30631298030039206,0.30474634010040763,0.30160599047303877,0.30127568383018927,0.2982442385779783,0.2992605258510964,0.3001609302556262,0.3014151029028998,0.29678662741900236,0.29730030214629255,0.29858202653070487,0.2981360126478504,0.3052307532706683,0.31318117315056815,0.3099920684198833,0.3253231175840632,0.3215961919461614,0.33580123670140855,0.3418129955552388,0.35554061866048603,0.360725490899667,0.36770060613934663,0.37853464887903815,0.3949111479929155,0.3960340733243685,0.4275819899073049,0.5582691964629266
72,0.3473101923900237,0.3024543232322997,0.29514513760386746,0.2937203472520084,0.2833160139503417,0.2780437266577565,0.27523866915283457,0.2798415938252538,0.2730411166668176,0.27713313192799716,0.2743360663481165,0.27434041696910755,0.2715468284301066,0.2748952830264221,0.27182724343083636,0.27371883871359554,0.2733866217983395,0.27789444390096046,0.27977694176285733,0.27897681478078634,0.2837325330920498,0.28106612706193523,0.28851329324674424,0.2864746052324339,0.29524329292723317,0.2951837171592422,0.30325337894224547,0.30233552008830283,0.31118441962136795,0.3252425891421064,0.3399924096436358,0.5582691964629266
136,0.34363507348532596,0.319004023569487,0.3133087739350896,0.26292970474962224,0.27090443935944125,0.26320854907293606,0.26083973774492136,0.2554299439430518,0.25380747873397996,0.25019478786523913,0.2523776273907709,0.2478693059009486,0.2482808171113138,0.24940933752997307,0.2485060262199217,0.25029601742054214,0.2519694797983177,0.2546621742444202,0.25959997773461535,0.2654259949853122,0.32292939496121864,0.33207765360900404,0.342832339562394,0.35115627481308637,0.3607552787836624,0.36366577524784494,0.37899357830600944,0.39048669822638293,0.3890049885639993,0.42020707965654025,0.44913080305328124,0.5582691964629266
