trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
5,0.401422266905619,0.3870314946658515,0.30026791368632494,0.2112512806857703,0.1861089596663151,0.16538456070055627,0.16370145005998843,0.1655088273250923,0.17888974999787802,0.1979752768107639,0.23138631083265812,0.25992954855124095,0.28592786507860585,0.32426457603013,0.3418221443876339,0.362167682661591,0.4156843211840399,0.4325026774227235,0.44156929830764335,0.5256998087265569,0.5449395058165727,0.5781433169790847,0.6454557158007533,0.28049179887906694,0.2882039603383739,0.29354491877738437
20,0.3185064269438537,0.3000041710011237,0.27639447580226373,0.25631086022630406,0.24396231181608674,0.23837799243856253,0.2356722670761499,0.24626293684333225,0.2575895244131493,0.2724745364170999,0.301656473836503,0.3311968189832946,0.3682091329106445,0.28581976244973345,0.29728359652457215,0.30952467737827427,0.3388258430015787,0.3502561215836094,0.35863037018979405,0.40446854983419567,0.4199347142912646,0.4416449376918058,0.48284994640858714,0.30599663388068077,0.3179714759466241,0.32338815910555796
40,0.3215557107506559,0.3042195569796329,0.27473779244524954,0.262809167588752,0.25196574180162157,0.24749985996599824,0.24369952748740473,0.24339709792281813,0.24265318547462048,0.24273131712207122,0.2423345044601508,0.24393392555385132,0.24625834046521958,0.2473749488693369,0.2527450486615104,0.25688167209495755,0.26196736481911753,0.2680095657444953,0.27569144207194474,0.2832372909418345,0.2949299227659565,0.3051465584045269,0.320244177016421,0.3315014688822946,0.34773899155487425,0.3532313994337315
100,0.3542936027082537,0.278346630283265,0.27108673706037567,0.2611039262870621,0.2614219168454829,0.251976390292266,0.2525721382235168,0.249683300299067,0.24918766964829486,0.2449587198305888,0.24825692554562784,0.24464758733456726,0.24767697338898187,0.24389097869989818,0.24256918670080607,0.24369422262910795,0.24671896136022067,0.25143935549670404,0.24863021603847618,0.24957795891377424,0.25704260951573166,0.2533367271758954,0.2549869638774531,0.2584364447301238,0.26370167844921083,0.26521530461471143
