trading_days_to_expiration,-2,-1,0,1,2,3,4,5,6,7,8
20,0.1825201633401262,0.15333845979761554,0.13375252852160213,0.12944073973552955,0.13543379817685702,0.15082089746496738,0.17778600400789094,0.19630626529004724,0.19146144393381165,0.19614927953249803,0.2063420467168417
45,0.30605603623485983,0.2719975235896916,0.2417529449318861,0.21426351202978974,0.1966132257356021,0.18512909621894275,0.18094173197824753,0.18290909153473492,0.18975342880124302,0.19865229737951334,0.20890529649595116
99,0.25515017742244506,0.27675106145756223,0.2585611132119151,0.24436626060442876,0.23017916377915099,0.2180017486272742,0.20526570086944218,0.19487747419894894,0.19114324383846742,0.2012155471586228,0.20890529649595116
164,0.20424431861003028,0.20525179498958218,0.2544840053877694,0.24370871317659806,0.2321340478027552,0.22067781151356355,0.20970343904535954,0.1931694590663803,0.19364626168548274,0.20377879693773226,0.20890529649595116
