trading_days_to_expiration,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
1,0.32019873418737416,0.14693164023168628,0.011480964346741488,0.1337623608230557,0.2422434220972734,0.3475995443215577,0.4516965923936639,0.15670742545433602,0.15911305371037943,0.16538364584627527,0.1719194357658007,0.18264078048042182,0.21554008013249426,0.23025317328895248,0.24803145260808773,0.265231918157831
21,0.13265638469253604,0.12063142496589065,0.1126193823421298,0.11061363447566068,0.10863106233927419,0.12272039082390304,0.1411739273302948,0.15862885660808446,0.16479177895507266,0.17548226810357215,0.18084139096187057,0.19554468031742359,0.21908583012152869,0.23406396987814715,0.25310979567846065,0.26875380786232966
46,0.13741480320558613,0.1979786706197061,0.17827546411082884,0.16052459401792965,0.15386672534857398,0.14906772282514572,0.152928433921146,0.16055028776183286,0.17047050419976592,0.185580890360869,0.18976334615794047,0.20844858015442536,0.22263158011056314,0.23787476646734182,0.2581881387488336,0.27227569756682835
105,0.1421732217186362,0.10472981748322378,0.17305082124057558,0.1652242107518185,0.16054107279046032,0.15666344236679244,0.15478599430058762,0.15343432846568617,0.15528502358897842,0.16299748056973082,0.16973688064342005,0.2119943301434598,0.2264423766997578,0.24295310953771476,0.2617100284533323,0.27227569756682835
