trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
16,0.3942864214493163,0.38285524452990755,0.3691667618617311,0.3564740099787081,0.3466264371058597,0.3498116339553442,0.3472284455357481,0.34162606315533384,0.34140199227114876,0.33980008470867284,0.33447357244020764,0.3258868383646458,0.32926699813794996,0.32818342648712423,0.3266772881570861,0.32841237456249484,0.32925837417416925,0.3297494636379017,0.3430416542416821,0.348309544633677,0.368732795096045,0.35825889987513015,0.37684686594148087,0.382933750263586,0.4018881541688848,0.40943602677439844,0.4248850351934999,0.4283167102168343,0.47615704060207265,0.4563059692140169,0.49834893358916815,0.5478309099926907
35,0.39142862721946414,0.37742789544846844,0.35111074182404844,0.33851195289908464,0.33256237859393095,0.3284903535667593,0.32597893024765645,0.3223845116094429,0.3226740114094201,0.31902141288405744,0.3212945792633032,0.3087235355804122,0.31109305161352174,0.3094314785593574,0.3108743674660477,0.31070335001312716,0.31241785110328596,0.31265710142962055,0.3203241079758872,0.32289257504012936,0.3347421640717544,0.32962322637388564,0.34087810015552905,0.34440920369317873,0.3558411335349961,0.36027420443470654,0.3703907213944765,0.3723467526679266,0.40197936154755975,0.3972754186723703,0.4238237306218523,0.5478309099926907
76,0.3885708329896119,0.31194390422728263,0.3091182669691299,0.30295475621774565,0.3007834330683406,0.29872870032066445,0.29615006998458104,0.2958833547321079,0.29553432122183576,0.29507349026283003,0.29190001163818635,0.2915602327961786,0.29291910508909347,0.2906795306315905,0.29507144677500924,0.2929943254637595,0.29557732803240266,0.29556473922133947,0.2976065617100922,0.2974756054465817,0.3007515330474638,0.3009875528726411,0.30490933436957723,0.3058846571227715,0.30979411290110737,0.31111238209501463,0.3158964075954531,0.31637679511901884,0.32780168249304686,0.33824486813072374,0.3492985276545364,0.5478309099926907
140,0.3857130387597597,0.2780409041678773,0.2777999510003159,0.2756882244086888,0.2732516635863131,0.26940016346884577,0.2693219930631858,0.26851257231033,0.2672731928109074,0.267275077855472,0.26616439593437047,0.26761353204565197,0.2652759239595188,0.2664675976263599,0.2676393321395424,0.2695670290707394,0.27200024931950395,0.2751748217800332,0.32295805317188464,0.3331042002713134,0.329505216461297,0.338917209407061,0.3439215423165816,0.3538864056458282,0.35961506983775293,0.36799870864425727,0.37210655890614375,0.39626691786054574,0.3920538258535319,0.418296900859946,0.44856471882361354,0.5478309099926907
