trading_days_to_expiration,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5
20,0.7276753760578621,0.7054678484812344,0.6598470338962363,0.5215475731582246,0.5220551926703197,0.5022641271818153,0.4260864002786694,0.35685633262230027,0.3272035618574924,0.29405986331476597,0.26642107561454265,0.24713021888845976,0.23621907375394202,0.22835484590079896,0.22023610197323074,0.22090605815086575,0.21709270446543721,0.22370816383075756,0.23100136545638814,0.23857677451875345,0.2520004640625063,0.2543284063951477
45,0.7276753760578621,0.6980653392890253,0.6471075987653068,0.47969423128919736,0.5361755131306939,0.4909603318655225,0.4681346176830956,0.44292433886676136,0.40814021682070134,0.39058895915348313,0.36418048453249185,0.34582717956825304,0.3185550001047671,0.2985359213227803,0.28284483975831554,0.2699831205530162,0.26006931115980914,0.2550806952172659,0.2524579962793569,0.24951718393561217,0.24727683610293355,0.2521212764404327
99,0.720272866865653,0.6853259041580957,0.6052542568962794,0.4938145517495715,0.524871717814401,0.3419899654698169,0.3453875548668575,0.3376242319563825,0.3326071729320648,0.328880654546126,0.3107728468633603,0.3058201199803532,0.29436372854610665,0.28421891429652657,0.2734133438462715,0.2681841324660731,0.26394693706566974,0.25825172998472434,0.2555469936619958,0.25307563401509525,0.24996529194061126,0.2499141464857177
163,0.7128703576734436,0.672586469027166,0.5634009150272521,0.5079348722099456,0.5135679224981082,0.38403818287424313,0.3511219437445789,0.33241389690693746,0.31333351812341537,0.29765086508033434,0.27895153287591,0.2710195968671476,0.2613592872234528,0.2802562235243272,0.2759829220514813,0.26565009573226284,0.2651768401340101,0.2635199210487451,0.2597377557067589,0.256724092022079,0.2565355363498627,0.25493358353565587
