trading_days_to_expiration,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
10,0.37226402299280875,0.3445919818907901,0.6397932493397934,0.4739522002677304,0.5090741977473789,0.4422461068998777,0.38661075400990713,0.3650133600140869,0.3403305612757958,0.29708306393435663,0.2796842714518358,0.27381473708573945,0.27323687762768756,0.27320653620412133,0.27654000903004117,0.2857848417029617,0.2989916921499326,0.2699366520883004,0.267748918137835,0.2653716567561428,0.27092178321139504,0.2766113182434472,0.27405441965899113,0.2784234380499945,0.29165273189240465,0.2940872485887897,0.2974922889936747,0.3046903540750724,0.309386772216743,0.31385250653045915,0.3192259537655329,0.33278762334245265,0.34924501204332214,0.36687170637561906
34,0.37226402299280875,0.3353679681901172,0.31738406403715147,0.30699938304385704,0.29217763563955157,0.28299196204378213,0.28103112768673566,0.278182249752518,0.27017231299656164,0.2703562693223664,0.2729148445229189,0.27143504496301446,0.2733047837018048,0.27468394609928876,0.27208871147932245,0.27333077357905955,0.2725678587154182,0.2727114658736749,0.2742461770654151,0.271694435638089,0.27958624349033234,0.28872672334279303,0.2848458066837569,0.29112910013797627,0.29182727581054746,0.2948405728482038,0.29837619437549834,0.3067950739749304,0.31025067163068054,0.3150531181637187,0.32061689896613765,0.336844531467891,0.3533785055684659,0.3713694399780035
98,0.36304000929213587,0.43684306190667593,0.2961952755810693,0.28975823882577145,0.2886977822653407,0.27450590510837175,0.27282149687910323,0.2702269814984639,0.26944709056143223,0.2671279643435312,0.26521855804294797,0.2633563577439106,0.2619623384183509,0.25953049488894514,0.2555099198752037,0.2566753229470639,0.2540435897176003,0.2547544002826749,0.25272609899225057,0.25359286265352043,0.2523805080447556,0.2524716456094596,0.2530121138740309,0.2913036440561191,0.29258060006996156,0.29572447823002745,0.30048091427535634,0.30765897338886794,0.3114512832639401,0.31644406336432346,0.324673807091576,0.34097802499303476,0.3578762391708503,0.3713694399780035
158,0.353815995591463,0.5383181556232347,0.3850737379243998,0.3994162182865752,0.3284571455389327,0.31554349027849177,0.3047388292229603,0.2959226193741148,0.289788474088662,0.285979444342207,0.28190887619280086,0.2781679591070229,0.27499910244667003,0.274263890580635,0.27098063300406594,0.2696560759001398,0.26716183830292595,0.26125165921025495,0.2590488778741967,0.26225732293245774,0.2644959131441014,0.2632630326342254,0.2657177759620127,0.29147818797426184,0.29333392432937566,0.29660838361185105,0.30258563417521434,0.30852287280280544,0.31265189489719963,0.3178350085649282,0.32873071521701436,0.34511151851817845,0.3623739727732347,0.3713694399780035
