trading_days_to_expiration,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
17,0.12667640278916056,0.11111362780950886,0.10023570867915814,0.09932283150655485,0.1076192849083227,0.12900569326879233,0.1418846407575006,0.16393879486575613,0.15467455343092984,0.1690240764223879,0.18039868796455358,0.17847562056066096,0.19837083153736446,0.23109376756581423,0.24452339244911442,0.25814996064663664,0.28075322474063524
42,0.12278570904424764,0.19210726756508978,0.17158859737451104,0.1574708749316022,0.147330366887563,0.1423104609930423,0.145124500332222,0.1554894909251282,0.16448941194804204,0.18016658502255342,0.19383641133372817,0.18495795334730902,0.21128051954191907,0.23769818357377928,0.24679846207422615,0.2619337935041068,0.28702636848614477
101,0.11889501529933472,0.16148341460311255,0.1580905611258814,0.1527268453562577,0.1480470139452242,0.14523543880225126,0.1440033105269205,0.14478327203623778,0.14673905922205688,0.1535232412262044,0.16551095498736482,0.17255145552825527,0.2178849355498841,0.239973253198891,0.2505822949316963,0.2682069372496163,0.28702636848614477
161,0.11500432155442178,0.13085956164113535,0.15305663442975545,0.14904801539021958,0.14704728076610526,0.1460986074439985,0.14426501663127672,0.14485969491381762,0.1578815678222224,0.16696096459537899,0.17199328777401288,0.18546114353280987,0.22448935155784916,0.24224832282400272,0.25436612778916645,0.2744800809951258,0.28702636848614477
