trading_days_to_expiration,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
8,0.07721498092447908,0.07721498092447908,0.08426516669945233,0.08319156892526192,0.09505351273543784,0.12046917709696715,0.16847404336676716,0.15087797343471765,0.1527619842973963,0.15743069772564205,0.1672345511034921,0.19268685777606337,0.2032015162890145,0.21660183979283754,0.2307231779277547,0.2464007730856318
28,0.07721498092447908,0.10028211794875791,0.09897181662498131,0.09830496148732398,0.1001618598343199,0.10800779544426373,0.1260382912195102,0.15158652231992908,0.1567713676726594,0.16406960236976886,0.1780101370724179,0.19463742514342322,0.2065082781781302,0.21999523965563336,0.23439044713241744,0.2505723014599076
53,0.07721498092447908,0.1912503947608954,0.17528133020054804,0.16243251697979214,0.15142704177835664,0.1468669365256818,0.1469191043519602,0.1522950712051405,0.1607807510479225,0.1707085070138957,0.1887857230413437,0.19658799251078307,0.2098150400672459,0.2233886395184292,0.2380577163370802,0.2547438298341834
112,0.07721498092447908,0.1722805741565967,0.16572057190761535,0.1603654650891576,0.15582163801875062,0.15263964382190198,0.15016942454950624,0.1487526009221332,0.15079179308151522,0.1564589651345663,0.19073629040870355,0.1998947543998988,0.21320843993004174,0.22705590872309195,0.242229244711356,0.2547438298341834
