trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10
18,0.2018697632349857,0.16875491297831755,0.14058436873516195,0.13755093616314193,0.12142751381966244,0.12014880359880455,0.11557082131931903,0.11827121582290868,0.12590688989791798,0.12861958250916436,0.14722579074339026,0.14503221796218432,0.16667919391227265,0.1842073802077257,0.19338803252292547,0.20628498404958073
38,0.19359105067081867,0.16171227691752865,0.1849690157800374,0.16183463310598603,0.14367176702090928,0.1315615545738895,0.12383819014081922,0.12065040800702424,0.1263087140636427,0.12985429952883432,0.1420942048416079,0.1496117268839382,0.1710612404861359,0.18650254328652566,0.19661227040458928,0.20628498404958073
83,0.18531233810665163,0.15466964085673973,0.16863806970393816,0.1563340153179475,0.14580112613588453,0.1385556408365599,0.13282136981485712,0.1275287994151349,0.1278892340870891,0.13108901654850424,0.13696261893982556,0.1541912358056921,0.17544328705999918,0.18879770636532558,0.1998365082862531,0.20628498404958073
143,0.17703362554248459,0.14762700479595084,0.15309450293354004,0.2128176521494873,0.20156427564702964,0.1911487324105115,0.18049780283978342,0.17228264683507316,0.1647736067829073,0.16028828467981474,0.1567755686167805,0.15877074472744598,0.17982533363386244,0.1910928694441255,0.20306074616791692,0.20628498404958073
