trading_days_to_expiration,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
10,0.23494929770602763,0.22479278855993853,0.21208098637158937,0.23177546194034573,0.21888247886958737,0.22781911975679195,0.21286029309217164,0.21431284308047654,0.21319038198739165,0.21588880565984017,0.21763981464425444,0.21756551285803286,0.22895360904606643,0.23029128343659439,0.23547920063457234,0.24042055126144657,0.24480916306276954,0.24515568693572412,0.255491264382866,0.26576752283316424,0.278482875530419,0.283496101038253,0.2970384879773401,0.29680139678149736,0.3150611440880151,0.3419474267676906,0.2251943316309287,0.22829239848906452,0.23434773502234,0.24019348713571226,0.24876332997865144,0.23451623256285858
28,0.23494929770602763,0.219714533986894,0.21080333985045935,0.21838585049195697,0.2117637393597454,0.2150733131277495,0.21320525407833138,0.20988529803490868,0.20423128050830205,0.20235853713026375,0.20411473764329435,0.20655570794143152,0.21096446077559453,0.2153432031788105,0.22192638896050904,0.23723677188622103,0.2255036236411031,0.22680176794728957,0.23250608205021445,0.23965234074360148,0.24652904335774117,0.2514195026308472,0.25907663630259314,0.2610257989396161,0.2720975667805189,0.28777653245227586,0.23347262253763684,0.238546998291189,0.24703970996567456,0.2572876447601936,0.2692537547977491,0.23557953016612315
48,0.23494929770602763,0.21463627941384944,0.2095256933293293,0.20499623904356817,0.20464499984990342,0.20167217776449387,0.20582551353238726,0.20364112938568524,0.20470073809517894,0.20231157292174737,0.20272047396229612,0.20335099243071056,0.20203752101629174,0.20324671277830375,0.20465302120957873,0.20617145840566983,0.2061980842194367,0.20844784895885504,0.20952089971756288,0.2135371586540387,0.21457521118506337,0.21934290422344146,0.22111478462784612,0.22525020109773478,0.2291339894730227,0.2336056381368611,0.241750913444345,0.24880159809331348,0.25973168490900916,0.27438180238467497,0.28974417961684673,0.23664282776938775
112,0.22987104313298307,0.2133586328927194,0.22065057763483753,0.21193935895657778,0.2162320598033477,0.2173334854087799,0.21745430054596807,0.21574573726829374,0.21793745651079088,0.21286205618170023,0.21294749100783184,0.21257183693707604,0.21299388541463313,0.21295850232876445,0.21276430459273582,0.21184221446415435,0.21156629933072435,0.21241653309842198,0.21311437418155574,0.21258863738030026,0.21252777385371735,0.2118867984677534,0.21416738173482824,0.21380198040358897,0.217392711246239,0.21691604072422055,0.21803779868694004,0.2216557600790054,0.2230993295112309,0.2282729051595538,0.23345293495959402,0.23770612537265232
