trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
2,0.8847242030117605,0.674641762766732,0.5588069880537576,0.3971470879481524,0.22152719830816311,0.14342262726424798,0.11333219977174769,0.1431091742649418,0.22399334293623557,0.26578161637390485,0.335976338463567,0.4062819218416829,0.4769934702376059,0.548169356209351,0.6200027662235211,0.2370961050238772,0.23754603542420816,0.2405742874698594,0.2593386315391356,0.27637589022758513,0.29902459321669084,0.3200671713283796
27,0.8322035929505034,0.30680549009687713,0.2785000149424453,0.24448329794784315,0.22438864623541085,0.20784994333332374,0.2030214428217767,0.1992449937439797,0.19687538474172372,0.1959370770128135,0.19376514883711696,0.19565931226653163,0.34736631255987066,0.38473035207427125,0.4230915956887078,0.23636547046852993,0.23927343036021623,0.2468269921818568,0.2624680988617763,0.28176505224916915,0.3049597826896596,0.32465327091125523
46,0.7796829828892462,0.29088375573314623,0.27085649705993015,0.2536398949846755,0.23883446076934717,0.22448712167953636,0.221857259691958,0.21787350772805608,0.21520198976257715,0.21452298949539805,0.21264051832062375,0.21322951314703395,0.2177391548821354,0.22129134793919145,0.22618042515389444,0.23563483591318268,0.2410008252962243,0.25307969689385423,0.265597566184417,0.2871542142707532,0.3108949721626284,0.3292393704941308
106,0.7271623728279891,0.42484537189345195,0.32863216361383446,0.3094879517279225,0.2940468072531478,0.2830953428388713,0.2718841321309507,0.265691843686185,0.26201802487604287,0.25619921303667986,0.25154481053409083,0.24834275394486274,0.24441969832963553,0.24248663125625106,0.23782673957922446,0.2358186404882001,0.23432158275786197,0.2562091642164949,0.27098672820600106,0.293089403743722,0.315481071745504,0.3292393704941308
