trading_days_to_expiration,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
17,0.16116590432955943,0.1519970873965805,0.1437378830410349,0.1392457660783921,0.13715929659133305,0.14204370867752283,0.15517943328643818,0.18100290150764975,0.21131597663759394,0.23752037132784057,0.25687808367425435,0.28252100201214925,0.3136211810317157,0.3377144368506396,0.3771144344312243,0.20705004655802123
32,0.16649894006525456,0.16079678253771046,0.15517183018883704,0.15032641469811503,0.1474054825654441,0.14932254962138766,0.1617538034647455,0.18307208719495155,0.19747318753399407,0.2112458964026837,0.22594146905067886,0.24073366119991682,0.2563950659440868,0.2715823127023884,0.2920763859832358,0.20705590106940816
77,0.16166498917569655,0.22641136173160764,0.2135016870688994,0.20564442959458365,0.19791711544756482,0.190991038795264,0.18744933607078956,0.18514127288225338,0.18363039843039422,0.18497142147752685,0.19500485442710333,0.1989463203876844,0.19916895085645786,0.2054501885541372,0.2070383375352474,0.2070617555807951
136,0.1568310382861385,0.21678671780515635,0.2107060463270677,0.2035789082203216,0.19724156363575596,0.1912517840520894,0.18757086587741997,0.18376223055696408,0.1797337112230672,0.17861477683051924,0.2387629282196263,0.25628375070970005,0.26844169385354877,0.29128231149268075,0.20704419204663432,0.2070617555807951
