trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12
15,0.5357688892956932,0.5009684728837787,0.4564255408617938,0.40460365918765295,0.3708541765288901,0.34203749410269324,0.32960077274316973,0.3210547267192094,0.3302358600499404,0.3489148327298382,0.36236461081896937,0.3259237528568275,0.32525315295660523,0.3244851692946519,0.338792810411118,0.34349862218004934,0.35058203576817326,0.35978482668160205,0.3686591557704939
35,0.5357688892956932,0.5010790958375646,0.3392445766257235,0.3286431915457046,0.34397872294099074,0.33701697149053955,0.3215567395270776,0.3180090893947789,0.31010342430747523,0.3103120944874937,0.31543112555360814,0.32914893708224197,0.3294281718989871,0.3306823253593825,0.33974947490462043,0.3448948635710125,0.35272750117127205,0.36224075673521766,0.3706403902613242
55,0.5357688892956932,0.5011897187913505,0.450360905614541,0.42078311706905597,0.4048317012844171,0.38435414280105373,0.3611792707926674,0.3512772023430728,0.33674415328893775,0.3313616285771583,0.32839263495542054,0.3323741213076565,0.3336031908413689,0.3368794814241131,0.3407061393981229,0.34629110496197574,0.35487296657437084,0.36469668678883327,0.37262162475215455
114,0.5183686810897359,0.4788076298265722,0.41523797661010026,0.39493208099240656,0.3869492815027456,0.37148851477991995,0.36325743974179164,0.3509675821511459,0.33834014703867427,0.3311271081572114,0.322698568631413,0.3210781340142234,0.3182880132299213,0.33783614591761557,0.3421023807890861,0.3484365703650745,0.35732889662798645,0.3666779212796636,0.37262162475215455
