trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9
9,0.5689028658923411,0.466741990213361,0.43348512026648867,0.3686600911788926,0.2988326494470857,0.23089650178481125,0.2125257733513878,0.20803693170415308,0.20272054460153371,0.1974087016141295,0.20924227720879135,0.22624106608521447,0.234092612326051,0.24806940508148642,0.25956965844771324,0.24560364333450002,0.245527180690658,0.24786538742573588
29,0.5433626469725961,0.29777052647813834,0.33360822455381245,0.30697538655188483,0.27713501607152635,0.24790109582987324,0.22730268666941772,0.22872941878789305,0.21660538776128394,0.214718095608068,0.2157144211015481,0.21768736385311846,0.2204484751539323,0.23792669428166774,0.24462552733276904,0.23922573028301156,0.23989144365168044,0.24491016769184526
53,0.5178224280528511,0.3398722368093465,0.3007650131481687,0.2859452479045749,0.277148658179291,0.2444097159339129,0.23672932450112427,0.23460443019830085,0.22769665304020045,0.22595559061312182,0.22750477576704473,0.22449659238003,0.2260156813477612,0.22778398348184906,0.22968139621782482,0.23284781723152306,0.23425570661270292,0.24195494795795464
113,0.492282209133106,0.3866786785379176,0.3624428606166118,0.33735062587971326,0.31750154243338774,0.30213976174630847,0.28903542451710473,0.2818300881459936,0.27508445189961195,0.2701543610546228,0.2648057280417707,0.25996993937835655,0.25833424165506347,0.25430280260475546,0.2519815563859885,0.2511629177296355,0.2508206071596265,0.25086258215092033
