trading_days_to_expiration,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
18,0.22934062096709534,0.19840878307803186,0.19492080305981785,0.17192123665007986,0.1707944551515532,0.15691912173735423,0.1445652037674638,0.13966463554740208,0.13533187604823435,0.13168589442208037,0.12990854974076105,0.12996138539666804,0.1287660454377692,0.13313670883185827,0.13033980440018247,0.13857351749956792,0.1432403336589376,0.14758327799425583,0.15952921728445088,0.16716139724667137,0.16978819685564742,0.1919743139086188,0.20063278917775898,0.22150961085111295,0.2632689487121468,0.2951385119070303
38,0.22160766149482947,0.19753678807347835,0.18917091145738335,0.1716395412754482,0.16732562179800345,0.19796398372505572,0.17977585214506506,0.160563075183123,0.15240829158520455,0.1465490895767903,0.1419594196516604,0.14035310411952676,0.1399619709262932,0.14237508850760025,0.1461606536075556,0.147205344315951,0.15077336807816288,0.1555670152714883,0.16594539002738645,0.1744509230214401,0.17533472611889026,0.19413893272590385,0.2058519945960975,0.2319494453163714,0.2712363395108677,0.2951385119070303
81,0.2138747020225636,0.19666479306892487,0.18342101985494885,0.17135784590081654,0.16385678844445373,0.18704557058369653,0.17761273588552215,0.17048219926362948,0.16534241761094626,0.16240175973852175,0.15769015147176477,0.15700088599895942,0.15562797364331535,0.1520910393384583,0.1525790997908669,0.15583717113233406,0.15830640249738814,0.1635507525487208,0.17236156277032202,0.18174044879620885,0.18088125538213312,0.1963035515431889,0.21107120001443597,0.24238927978162988,0.27920373030958856,0.2951385119070303
141,0.20614174255029774,0.19579279806437136,0.17767112825251435,0.17107615052618486,0.16038795509090398,0.16580538717558016,0.17985442767109228,0.18003960376545497,0.17168238165742664,0.17184048668837873,0.16946132385644327,0.16762433492261944,0.1651833273143798,0.16286458801373793,0.1616918441638698,0.16046691177651545,0.16015424663853506,0.16153998491658583,0.1697614800084967,0.17576432282592813,0.18642778464537596,0.19846817036047393,0.21629040543277445,0.2528291142468883,0.2871711211083094,0.2951385119070303
