trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
19,0.2934328093355024,0.3424660292182393,0.2866424702709925,0.28424238819405084,0.27850329039612953,0.2795262545722104,0.27617755990774606,0.27361994700784376,0.27075921477296033,0.27349362641087793,0.2725830402794493,0.2752052142374938,0.27445165513504466,0.27628272138706916,0.2802724950973483,0.281873199090616,0.28721514240791435,0.2958493265943934,0.3077344175250011,0.3143257024534029,0.3295688614496063,0.3309082700206839,0.34116347003256886,0.3529980175073224,0.3650683011184866,0.3717198718956293,0.3764430896161519,0.39542356030509107,0.41893819547500327,0.42282772405059277,0.4556321400069982,0.494989662618844
38,0.27481084330831107,0.270783912697201,0.26994908024863606,0.27281639744361724,0.26997664514566677,0.266822917265765,0.2684446965899511,0.270704800330516,0.26946153012532437,0.26782932854584685,0.2690972406061345,0.26802524451882137,0.2708476409369742,0.27067329764414616,0.27393823567755515,0.27496355421158336,0.2785180056564105,0.2843222457236953,0.2898575926063228,0.29442365096784595,0.30193359858765656,0.3036309558775566,0.3094185074137389,0.3158583240117174,0.32135513859838116,0.32703904803905237,0.3300942438936798,0.34192247919778107,0.3567553041835833,0.36293423893930055,0.46547152065995967,0.494989662618844
79,0.2561888772811198,0.2623772746765433,0.2632874991386554,0.26344554032547735,0.2633748519446383,0.263147855142953,0.26557198163056267,0.2661941969271184,0.26504053053847876,0.26354823448878306,0.2656114409328197,0.260845274800149,0.26724362673890373,0.26506387390122316,0.26760397625776206,0.2680539093325507,0.2698208689049066,0.2727951648529972,0.2719807676876446,0.27452159948228905,0.2742983357257068,0.2763536417344293,0.2776735447949089,0.27871863051611234,0.2776419760782758,0.28235822418247547,0.28374539817120775,0.28842139809047107,0.29457241289216335,0.30304075382800827,0.4753109013129211,0.494989662618844
143,0.2993274532496796,0.23919940773206186,0.24622659275254766,0.24669517045527076,0.2452625777284446,0.2475736883540621,0.24691803029423665,0.24673906116025182,0.24899469691903667,0.2497009935256615,0.25048782484277116,0.2531611358357998,0.25273534550546783,0.24370482427343013,0.25516475191932136,0.2558522644811321,0.25753631328415716,0.2593864182561379,0.29315323507052377,0.30204523046594767,0.30260330287319537,0.3087585558834991,0.31533578115111566,0.3218934658172995,0.32468092398695253,0.3294006568993137,0.3395844792381494,0.3536797967827372,0.35870006847137803,0.37933644691750323,0.4851502819658825,0.494989662618844
