trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7
8,0.30947950337952,0.25198276689780963,0.17777730896509492,0.11775067166612088,0.11630557872811606,0.1460310197544794,0.1770358834538254,0.19714439493671504,0.1909052681147644,0.17845900418006877,0.18468661707759754
28,0.32983073891351444,0.1926374851654313,0.1632765068987162,0.14527895621226652,0.13390567132176795,0.13467634814317245,0.14035459623534,0.18483718694441234,0.18235400077540442,0.18078713955208092,0.18547228815434974
53,0.3501819744475088,0.3068550323941598,0.2749184373840318,0.24545599022458597,0.22117346892131556,0.1985056970527748,0.18062116270485717,0.17252997895210967,0.17380273343604444,0.1831152749240931,0.18625795923110194
107,0.30381502083358797,0.2846995621363239,0.26645857341200163,0.25116928155826473,0.23516938631873455,0.22142446843944816,0.2094516029290177,0.1994565354541244,0.17613086880805662,0.1839009460008453,0.18625795923110194
