trading_days_to_expiration,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
15,0.12415293205202649,0.10377075481844023,0.093950545711783,0.09686443483492814,0.10762068220655967,0.12691078412816817,0.14466929350091987,0.1867063738875315,0.15183811884220116,0.1678640422553405,0.17710180181113852,0.1881412643517511,0.19874555559206858,0.22609724523774855,0.2427260336873327,0.25761419041412587,0.28077558027115324
40,0.11905738774362992,0.19678312853261898,0.1725778776415054,0.1552958682494313,0.143442271836403,0.13380255868702357,0.1363808338537024,0.14490837283660732,0.1606479873091666,0.1783775077623713,0.18926719483445967,0.20085263711360704,0.2111884576611414,0.2310668410966176,0.24661243121757107,0.2612814434796441,0.28727362586832295
99,0.11396184343523336,0.16250560092567365,0.15906908457044475,0.1508517409976549,0.14461386594614936,0.14301710232855336,0.14017802922320413,0.1417151708374816,0.14683711124127885,0.15277101576449625,0.1627185188280392,0.17385975145392293,0.21615805352001044,0.23495323862685596,0.25027968428308933,0.2677794890768138,0.28727362586832295
159,0.10886629912683679,0.12822807331872832,0.15130655083522737,0.14831767031401824,0.14582302671531766,0.14410898603377353,0.14274989044171726,0.14302825037523575,0.15735057674830966,0.1649364087878174,0.17542989158989514,0.18630265352299574,0.2211276493788795,0.23883963615709433,0.25394693734860757,0.2742775346739835,0.28727362586832295
