trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10
3,0.19637465369866777,0.20873936914625815,0.16167830843331601,0.12123815774634279,0.1313228703757679,0.1950670767702055,0.24550595724502605,0.3256354928976181,0.37600531900358114,0.45158898933810937,0.22623104219935863,0.2447118125733943,0.2559382060027257,0.3050026509299829
26,0.2300398570284703,0.2016392065188541,0.19649146602669498,0.17836540294983905,0.17359587665479922,0.16710775961434024,0.168190096892072,0.18122641853081814,0.19691659154736177,0.2150169423110063,0.23795799254669148,0.2660915417421966,0.2813633966973086,0.31288240234087433
86,0.22293969440106626,0.2927204649063754,0.27419501387212963,0.25911878157178087,0.24680660136068916,0.23252039519214174,0.22289954578916643,0.21422384521175727,0.208767731319247,0.20277714150469295,0.2019523542357897,0.20508782461355998,0.2892431481082,0.31288240234087433
140,0.21583953177366222,0.2787075176125639,0.2671534615462608,0.25798963755728144,0.2469414405708574,0.24037347378748708,0.23217330459755034,0.2208988400933592,0.21307779817459027,0.2145040918520258,0.223332083404592,0.23051301530814286,0.29712289951909143,0.31288240234087433
