trading_days_to_expiration,-2,-1,0,1,2,3,4,5,6,7,8,9
4,0.2145584548280888,0.13824463542369986,0.10509545054064455,0.12203897770374532,0.15962457415371478,0.222426332285864,0.30774575501018864,0.348179642836658,0.21330086899480322,0.22401902707670532,0.23886181751982646,0.27334010407932496
29,0.19547999997699156,0.2810373357772757,0.2468036577615254,0.2170593495649241,0.1952270581234684,0.18248105475845008,0.18623973894661425,0.20031414491110325,0.21282327996090283,0.23362183806528086,0.2551447356160253,0.27940522690042485
83,0.17640154512589434,0.22239004069839866,0.2786659506366689,0.25936907074889703,0.2442423772943188,0.2297602163375899,0.21424164026241857,0.2105008286900079,0.20481340509955423,0.20629598132742877,0.2612098584371252,0.27940522690042485
148,0.1573230902747971,0.16374274561952162,0.27389482892648065,0.26019816930950423,0.24990912748671038,0.23816325169262026,0.22594947727502426,0.21377845802870363,0.21441621608812977,0.2225788994236276,0.2672749812582251,0.27940522690042485
