trading_days_to_expiration,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
3,0.18871254898214668,0.132794669197082,0.11313280736767481,0.12882365539603827,0.141138958160843,0.18192590562951388,0.1879632512926318,0.25662367942309816,0.26106732324135695,0.31439853874355644,0.3334264490636579,0.3852030339642862,0.3590140492814789,0.4246488277442306,0.48931118500933646,0.49249226010642344,0.5567998717500883
23,0.18871254898214668,0.17209719883673635,0.16236027562364147,0.16148359185723773,0.15907456716323773,0.1529722524721782,0.16137632331933838,0.18030055082500998,0.2163797198219703,0.24591450604073053,0.2836744383726786,0.3199705041607071,0.3754227438971668,0.44081441706050706,0.4901064537836082,0.5085691630173397,0.5567998717500883
68,0.18098659994734126,0.17679120476161728,0.1673738385815038,0.16419917863326097,0.1587433679684174,0.15864658510556953,0.15848410826509213,0.16043352053489227,0.1716921164025836,0.17743047333790463,0.23392242768169919,0.2547379743571281,0.39183143851285474,0.4569800063767835,0.49090172255787995,0.5246460659282559,0.5567998717500883
128,0.15689063457221164,0.14496200606464604,0.2283547798124667,0.2200033767824375,0.21046599138100222,0.20323665475268682,0.19604153000029076,0.19087861550728308,0.1870656780307814,0.18536716348855478,0.18417041699071982,0.18950544455354898,0.4082401331285427,0.47314559569306,0.4916969913321517,0.540722968839172,0.5567998717500883
