trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
3,0.2294896871654353,0.22795438547459745,0.22428617552107405,0.24388230598430818,0.22621652492369915,0.21782864782299055,0.21977732126036018,0.21572243594918383,0.21380114167839573,0.21122904890240646,0.22075296520238388,0.2216241647900013,0.2331814341763507,0.24889530933449047,0.267023050584472,0.2845527371215583,0.3222466683058496,0.3403586759134716,0.3487605963424898,0.3665057075596892,0.4123473244262422,0.43030042714023203,0.4427288541229303,0.46090039606379335,0.5024448449535549,0.522200153096625,0.5640672778528196,0.6252818977005987,0.22935105386398683,0.2348594599870103,0.24129245547442488,0.25081367834549717,0.25933260924232926
21,0.2294896871654353,0.22718673462917854,0.22321972138973123,0.25474682534726806,0.23311602046621474,0.21796092173170944,0.20537163935850286,0.19654287312929894,0.19778017788908034,0.194246855943115,0.1986651356252648,0.2057752799469644,0.2143772870209235,0.22654484801753558,0.24213399172974245,0.25691418508970165,0.2632673341804763,0.2734019273293068,0.27813666057202957,0.2880808068827565,0.3120095547972118,0.32328565213828686,0.3292876978840301,0.34219463119743937,0.36465164584897686,0.37550364552602594,0.39854530625651735,0.4318567083312445,0.24114108557861752,0.24761364692736232,0.25776647989999185,0.2717187395877521,0.28299927797571256
41,0.2294896871654353,0.22641908378375963,0.22215326725838844,0.21241753383866796,0.21216120304023597,0.21218519873052774,0.20844253832417478,0.20539668669943834,0.20499787117666005,0.2057997103176305,0.20313996412889487,0.202306897875802,0.20334314544829382,0.1978052110497942,0.20218841053120143,0.2036617845813457,0.20428800005510306,0.20644517874514198,0.20751272480156935,0.2096559062058238,0.21167178516818136,0.21627087713634174,0.2158465416451299,0.22348886633108542,0.22685844674439884,0.22880713795542687,0.2330233346602151,0.23843151896189033,0.25293111729324824,0.26036783386771434,0.27424050432555885,0.29262380083000705,0.30666594670909586
105,0.2287220363200164,0.22535262965241684,0.2330177866213483,0.21931702938118355,0.21769637391427168,0.21079139612475173,0.20924469634188095,0.2082884596866159,0.20786706968603352,0.20612244948155245,0.20675402488963887,0.2081511030341818,0.20702209825981588,0.2077071732578602,0.20687175241768524,0.20850635642824583,0.20078141485667908,0.2055211721566808,0.20722960607073407,0.2074970630072656,0.20567404352804744,0.2077931165818183,0.21313071254777416,0.20873555000461713,0.21231157605933237,0.2138419065935117,0.21473229365470833,0.2175610221493561,0.22210527304665828,0.22481843104885788,0.2299086171032422,0.235665940508946,0.2395598708420503
