trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8
7,0.2286609034612388,0.1992154245741232,0.18735461175110302,0.15894054154946233,0.27462637165832404,0.2039933452254083,0.1327563156745619,0.09005292013539967,0.10780753562922732,0.1562953260606977,0.19826895531713393,0.11508951788875454,0.12036281620311717,0.12519016649365036,0.1443261970657226
30,0.2286609034612388,0.18940026494508466,0.18667272735310914,0.1496964796149134,0.14641847025581078,0.11680826044729403,0.11645792802059536,0.097012495609971,0.09804957194580212,0.09370999279272266,0.0970532375711566,0.10856264131788033,0.12274091021248851,0.12600658525403766,0.15043273433628426
95,0.21884574383220026,0.18871838054709078,0.1774286654185602,0.19133977696271695,0.1564687904503776,0.1389175096162281,0.11990757716562987,0.10603084895571536,0.09951605713581625,0.09570640097744952,0.1023452602636958,0.1132736817558131,0.1235573289728758,0.1321131225245993,0.15043273433628426
155,0.20903058420316173,0.1880364961490969,0.16818460348401126,0.2329830743105205,0.18023106783789294,0.135836912645395,0.16923294232230382,0.15335365689459995,0.14073220589820845,0.12902318455795322,0.12161639445962875,0.11798472219374585,0.12437374773326308,0.13821965979516096,0.15043273433628426
