trading_days_to_expiration,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
18,0.26697238905332155,0.24651356013656212,0.2290695215734105,0.22224616606091918,0.21427914108410365,0.2142547634072889,0.20789723888782155,0.24498077592354436,0.21330485823948017,0.2019365912317542,0.18579161143740697,0.18740524148652193,0.1858658649259316,0.18906119268273672,0.1914772204767687,0.19476734781184873,0.21013723857640434,0.23188672859238751,0.25659407134529566,0.28146265425873257,0.2033031987622111,0.20344267807343938,0.2082508609921633,0.20890008976344235,0.21869847679151885,0.22947553163686507
38,0.26697238905332155,0.2396939504976423,0.230006333079417,0.22437544689220398,0.21252415960221852,0.21136485761444965,0.20101715031994977,0.20126590641291178,0.19472629234228206,0.19506707795782616,0.19130439306513508,0.19236276102515876,0.18901099855914189,0.18930684550057442,0.19211892591268134,0.19120651670287092,0.1930820534884362,0.19440934162811482,0.19680969171042864,0.19619726797245196,0.20084256348521154,0.20060618621309154,0.20742851928008899,0.20802974236110913,0.2217586154298384,0.23511309145307752
98,0.26015277941440174,0.22719589856139752,0.21798760439834958,0.21778910404787388,0.22003457499296744,0.22165741602356512,0.20899592637005565,0.21450420533480954,0.21069177493196284,0.20605992689121572,0.208008349541686,0.2058015211835236,0.20493445498146026,0.20428567868179176,0.2048294956412486,0.20431784856178511,0.204968121324112,0.20618370810431833,0.2071114699696771,0.20822446931621016,0.20911566179413504,0.20989554441631192,0.21064078456810875,0.21257819951487977,0.21820041200444015,0.23511309145307752
162,0.2533331697754819,0.22813271006740402,0.22011688522963438,0.21603412256598875,0.21714466920012818,0.21477732745569333,0.2269883511468,0.21372466308820054,0.21117620893811867,0.20916109775421482,0.20771568197275747,0.20642745963362163,0.20572031546103206,0.2053268286200302,0.20410199913150096,0.20508284032754034,0.20396866345271633,0.23138888972480698,0.24428706211420484,0.2057638340392106,0.2062791699337872,0.2090732027042376,0.20977043716577554,0.21563833815319933,0.2238379718206526,0.23511309145307752
