trading_days_to_expiration,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
13,0.6023293455761048,0.4825745083940303,0.4790461113385789,0.3595893376467614,0.3066334814760954,0.3655947626637664,0.29003934940037823,0.27091278057871226,0.22830544303779204,0.2268485045860781,0.1923872103935694,0.177937866466256,0.1720658542090295,0.16068752825821825,0.15983181337874286,0.1585567222017674,0.15928623433018113,0.15832485862795154,0.16340684608596293,0.16798811167195904,0.17185050798825258,0.1802938101137168,0.1920758153158354,0.20760842046200084,0.21153800530380615,0.2217971647630968,0.24708258596022437,0.2829920407493104,0.3335627827362091
31,0.5723906362805862,0.4816924091301675,0.4491819179156245,0.3463503736040949,0.2636973102196202,0.29465652170485285,0.254328938764161,0.2433962090031876,0.2216850432130557,0.25254290642314803,0.22664014216269232,0.2059524728013787,0.18958678106830312,0.18150873297072181,0.1749656323483903,0.17313322168506928,0.17433860482366487,0.17730568966565255,0.18219366186747263,0.1901362375288518,0.18224140789180848,0.18672220760120756,0.19425020628196715,0.20216201050954935,0.20598480230648458,0.21197936709908827,0.2277793336055276,0.24983197266478602,0.2807237540186092
72,0.5424519269850676,0.4808103098663046,0.41931772449267013,0.3331114095614284,0.22076113896314498,0.22371828074593927,0.2186185281279438,0.2158796374276629,0.2150646433883194,0.20324828854368787,0.2031936634327907,0.20163545137672068,0.20087926743368784,0.19527754568133662,0.19620744146132787,0.19201669160636745,0.19178410561144843,0.19186388970364043,0.19161934718394513,0.1919271296459338,0.19263230779536436,0.19315060508869833,0.1964245972480989,0.19671560055709789,0.20043159930916302,0.2021615694350797,0.20847608125083086,0.21667190458026167,0.2278847253010093
135,0.5125132176895489,0.47992821060244173,0.38945353106971575,0.3198724455187619,0.29317795081345566,0.25687881507315874,0.24476565435332803,0.22209254023272745,0.22095657398719876,0.22443634986653893,0.22209666921865545,0.21115655472409034,0.20815191273073538,0.2043704853157449,0.2027955674071098,0.20174532452612812,0.2009919404879751,0.19946169220245796,0.2033194950430765,0.20476636648387864,0.20677512927164568,0.21010734657658087,0.2140902165030806,0.20412680293045202,0.21111438203612992,0.22462207769765202,0.2457340610000706,0.27511734365823537,0.2278847253010093
