trading_days_to_expiration,-2,-1,0,1,2,3,4,5,6,7,8
18,0.1934310840648149,0.1705450168127993,0.15226471148595067,0.14768680594222613,0.13709710427839505,0.14363046995581902,0.15823214514446393,0.18951917642336719,0.1693035439497886,0.17205571731318262,0.17430648938161805
38,0.18185985755973305,0.16853456801299838,0.1592438281254254,0.14796426470048554,0.14134083759048788,0.1438791074718776,0.15239129881894814,0.17120329383397567,0.16586547223622358,0.17208888849692505,0.1766965105580228
63,0.17846005958745256,0.1688989412138549,0.15853388348382402,0.15332427151049619,0.1468974679645493,0.14412774498793615,0.14655045249343232,0.15288741124458416,0.16242740052265853,0.1721220596806675,0.17908653173442754
123,0.17450253820012593,0.2190318519081393,0.21005124478733436,0.19992017142591184,0.18987247789970135,0.18203130319170824,0.17599302662683958,0.17274161566335366,0.17202254612944018,0.1719164682052133,0.18147655291083228
