trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11
5,0.5748848003710042,0.41087328276408236,0.3473257481925126,0.21552302077527644,0.1470964024950455,0.1366537755500629,0.14737209945997803,0.1711899978111521,0.23352538888801344,0.2527365794591039,0.2771765435294647,0.34292425057918935,0.1924248205572624,0.1991092019293198,0.20278720603154818,0.2374830314633027
30,0.30973322436344153,0.26307257283355906,0.22110262069797346,0.185958320336186,0.16512017511829133,0.15531557138705315,0.1538104108606161,0.1539731117674437,0.1566257003515404,0.16332919075342175,0.17306485144938422,0.27095008820391747,0.19660721361477126,0.21065688088778173,0.2154839256519616,0.24213422455876654
50,0.3916554116765852,0.3490980407723105,0.2998554490550066,0.2598782781892242,0.22438180591440995,0.20655095849811514,0.1985981651832997,0.19333932761696024,0.1880643238126062,0.1887526346532223,0.1884873394833789,0.19897592582864562,0.20078960667228016,0.22220455984624365,0.22818064527237503,0.2467854176542304
108,0.3090662597555906,0.2840469287713083,0.25954795221862004,0.24184443484569623,0.2251778778216052,0.21223275053043072,0.20670935099758067,0.2025401548831246,0.19857162596705505,0.1929228723908085,0.19094102195507154,0.1882424274997535,0.18756152297085787,0.19009048641113474,0.23283183836783888,0.2467854176542304
