trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
6,0.2516279022776399,0.25204306011915634,0.2484148892581898,0.23950353029466362,0.24196900459181553,0.2890243483082769,0.26274085149097004,0.24956023574083,0.23986030842426465,0.22913743970970193,0.23055545352371296,0.23228477517971816,0.2406759147197623,0.27435659556569236,0.30822240898819775,0.34416863700963307,0.41247345027176163,0.44552475993643564,0.49737180436617023,0.5500790149070128,0.2457778904412664,0.25272068774002915,0.2575010890997034,0.2669452883315008,0.26760618759453614,0.2852482435822598,0.2995552101239353
26,0.2516279022776399,0.2521814460663285,0.24715937032214358,0.24147487373057014,0.2436613976109887,0.23658814845548778,0.23715851986069436,0.23696801019867728,0.23594885973356278,0.23584679620603488,0.23469569460133902,0.23509281522453643,0.23461723192345524,0.23772971222082653,0.23704857751348807,0.239614193287459,0.2383477383139239,0.2440902257714675,0.2421730496654273,0.2504279139480629,0.2515907519109887,0.261219119234056,0.2683944271346425,0.28230052826468255,0.2833369903373952,0.3079152987118761,0.32743388989477684
86,0.25176628822481206,0.2509259271302823,0.23556084342285058,0.23858421855346917,0.2361875506422294,0.23704887564912502,0.23621723703374833,0.23581632068731326,0.23463030129094914,0.23495729093114576,0.2342338056373943,0.23447821798189245,0.23397934960571126,0.2339223456208234,0.23412863682211107,0.2345122295319332,0.2347435691892052,0.23393694139309504,0.23508655366145723,0.23415216750182186,0.23572382475197542,0.23571441302982513,0.23623480846513725,0.23614458210881803,0.23991413332302725,0.24379785058225223,0.24861075523539994
150,0.2519046741719842,0.24967040819423603,0.2375321868587571,0.24027661157264235,0.2626059494752532,0.2277584618757052,0.22679924152968917,0.22716016305529985,0.22510832547465082,0.2267849359291678,0.22534510291671378,0.22449726000641523,0.2231359002478376,0.22460227235723995,0.22375316496323316,0.22165715351822585,0.22431025721339778,0.36565437287963265,0.392582784284235,0.23996502897154412,0.24422225624600227,0.24660775106476426,0.251590048398319,0.2518753848516771,0.26258118845264355,0.27167653035309375,0.24861075523539994
