trading_days_to_expiration,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
22,0.4557591620055477,0.43039826258576097,0.40345096326406277,0.40565616624257894,0.3940074630681032,0.31038724357304076,0.29207980504728326,0.27455520889172436,0.26078346065414865,0.25603800945702576,0.25537736320691734,0.24661080885044362,0.25166877416500977,0.2658397844616446,0.36286523495325523,0.35958162588108544,0.34632826820528895,0.33699303659080226,0.3389846838950944,0.3433602582159715,0.3501809552935222,0.35561766204349626,0.3628183366265034
37,0.4557591620055477,0.4177178128758676,0.402657763313107,0.40755196768279284,0.3862873100406515,0.36964477718466715,0.35474684530693346,0.3387134523079026,0.32759766632292514,0.32387549310964825,0.30351334911556704,0.298495995735802,0.2960236128626118,0.3006049773362847,0.3499596868825296,0.34777639009507494,0.34129046101664895,0.33736322797219886,0.3396103161658438,0.3449224131056607,0.35202914894260845,0.3564878217693971,0.3655485141921062
57,0.4557591620055477,0.4050373631659743,0.40186456336215126,0.4094477691230067,0.37856715701319976,0.3920392786443384,0.3772949367132102,0.3709526910178145,0.36508992090427345,0.35924392791266424,0.35164933502421675,0.35038118262116036,0.3403784515602138,0.33537017021092486,0.33705413881180396,0.33597115430906443,0.336252653828009,0.3377334193535955,0.3402359484365932,0.3464845679953498,0.3538773425916947,0.35735798149529785,0.368278691757709
118,0.4430787122956544,0.40424416321501855,0.4037603648023651,0.40172761609555496,0.34447720029312023,0.41958343877132237,0.41221415770953196,0.4083735098301842,0.4040092799974516,0.39836534794254735,0.39155039343290327,0.38094980185411154,0.38604609333275436,0.37577078302398087,0.37138686166709595,0.3513660753939289,0.33662284520940566,0.33835905162434493,0.34179810332628235,0.34833276164443605,0.35474750231759544,0.36008815906090064,0.368278691757709
