trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
6,0.3520526914356201,0.33598918814550005,0.3230603435424973,0.29622644589479064,0.28957037071187286,0.2950701735846978,0.2907251797215352,0.29240713060447027,0.2948507752666017,0.2938614535211619,0.2996559085077448,0.3029155694666141,0.3206019935304905,0.32322537791065653,0.3539967682869474,0.34726337910563626,0.37842541628810583,0.40527848193230515,0.42784585219545695,0.44539804066296984,0.4879417085475808,0.49005191149928345,0.5181375298389679,0.5078130094331365,0.5547201096784573,0.5588841536193139,0.6052604307992592,0.6104785916141108,0.6566803528526032,0.6630378738056548,0.7165477057383909,0.3666890869235088
25,0.3480368156130901,0.32019105329554626,0.3103730881196619,0.31033778376809396,0.3055608859700493,0.3039677741769983,0.30291519900370967,0.30419254651760824,0.30433837201572883,0.30718234701930647,0.3097417921330157,0.31734176632184463,0.3048015662541174,0.30569285391474826,0.32242864121168036,0.3193720009485401,0.33493822429976783,0.35039317034067585,0.36469746114336454,0.3739094256188691,0.397438647073854,0.39843162018380557,0.4155153588883111,0.40998310068681343,0.4373061101463971,0.4398436628924429,0.466914009856098,0.4698119039484153,0.49891597022343415,0.5098354661468355,0.5416183963309499,0.3666890869235088
66,0.3440209397905601,0.2960788228043342,0.29078074325924236,0.29127270359301066,0.2883977584296084,0.28649497717269923,0.2866705132628732,0.28671800813761417,0.2858530671660447,0.28771869292784713,0.28688943565085706,0.2871881081354984,0.2890011389777443,0.28816032991884,0.2908605141364133,0.291480622791444,0.2914510323114299,0.2955078587490466,0.3015490700912722,0.3024208105747684,0.30693558560012724,0.3068113288683277,0.3128931879376543,0.31215319194049035,0.3198921106143368,0.32080317216557197,0.32856758891293686,0.3291452162827199,0.34115158759426506,0.3566330584880162,0.3666890869235088,0.3666890869235088
130,0.3400050639680301,0.30956958317341576,0.28938269605882083,0.28599470904559215,0.2847521966028943,0.281586299469725,0.2777125981567213,0.2770962982832998,0.27699635017820556,0.2742455311299889,0.2725391157612719,0.2704853420851234,0.27583652044465157,0.27388773448073434,0.277633724052584,0.2795120239951782,0.2818511574663121,0.28540784577541234,0.28972323038018366,0.39518125956117456,0.3984937485497053,0.41247442935364775,0.4103530986853954,0.4334366508094738,0.43938813211682537,0.4630318014824156,0.4695230902635238,0.4929127845676615,0.5020947306999599,0.5365903821132035,0.3666890869235088,0.3666890869235088
