trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
5,0.39549282818952713,0.35304674240511535,0.32977521615008365,0.30414689215977075,0.29566482571462127,0.29348057430018726,0.29285958907231274,0.293309695979799,0.30056146562784714,0.29803248597618526,0.30185322916924195,0.3080265963181427,0.32738123800941643,0.3260338724819811,0.35429832133923284,0.34534010166562107,0.3740231098712431,0.411985360175606,0.43614078715332283,0.4776108392558411,0.5027910947266702,0.5268725341482956,0.5264385956155367,0.5295021159556,0.5795720772649837,0.5839941543277746,0.6336303610540679,0.613083562355559,0.7101833856968225,0.6673180000570571,0.3572511054246812,0.363375476802566
24,0.3848813067434242,0.3396096977132167,0.3264587898892678,0.32054551874005405,0.3188196125854915,0.31793316981556036,0.313434437246621,0.3104415712279131,0.3130880781199402,0.3132263658850915,0.31450727456852934,0.32252704860933157,0.3112272399229481,0.31005547677685286,0.324661705790143,0.3205008793862669,0.3357006149913915,0.3569958569020729,0.37103282985734953,0.39171473356574704,0.40654503184419677,0.41835924538516767,0.4199236814230684,0.42221816035651066,0.4507942387116115,0.4527197145785775,0.48108256464463683,0.47051370952227156,0.5237720839858131,0.5092223670519268,0.3603132911136236,0.363375476802566
65,0.37426978529732124,0.3069452669310291,0.303946746411223,0.3020892278964502,0.29983041653431436,0.2979981543243084,0.2964107661451166,0.29439075341531795,0.2957048686569569,0.2933262063209645,0.29496113017529024,0.2953377782531296,0.2950732418364797,0.29407708107172453,0.29502509024105317,0.2956616571069127,0.2973781201115399,0.3020063536285398,0.30592487256137624,0.30581862787565295,0.3102989689617234,0.3098459566220398,0.31340876723060007,0.3149342047574213,0.3220164001582393,0.3214452748293805,0.3285347682352058,0.32794385668898407,0.3373607822748036,0.35112673404679645,0.363375476802566,0.363375476802566
129,0.3636582638512183,0.2902506141967915,0.2872672783951169,0.2836019343878111,0.28198634425462826,0.27969942118192775,0.27660833399786194,0.2753523179801055,0.27411596990386855,0.2749339072609488,0.27352339345216714,0.27164172687380284,0.26978633715838507,0.2743993843234869,0.27704456087523954,0.2792767395177572,0.2817966074234254,0.2869935191500628,0.39176785590860863,0.40430486130116156,0.4185857515550095,0.4181422761187883,0.42145544159310006,0.4472531410112025,0.45300527724300693,0.47753781794172423,0.4708091652953824,0.5190636211929033,0.5023393911659304,0.35418891973573885,0.363375476802566,0.363375476802566
