trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
20,0.4588778439252428,0.4536240935522818,0.44652288135287904,0.44054282511500537,0.44045631615464853,0.4437556023192831,0.4363637341627064,0.44228246278615957,0.4460567394209486,0.4449302555395353,0.4483073633117053,0.45101948210093284,0.4482966736859806,0.4512820632096701,0.451495328229624,0.48703360364743487,0.4192691204100736,0.4283841288518357,0.42920056587671124,0.4343836058278451,0.45132908874586847,0.45333505149897985,0.3822356501385894
39,0.42862843119373717,0.42860839684480234,0.42467789909575954,0.4234226966027745,0.4144397761659898,0.4168002377867054,0.41777253962225286,0.4162164578980506,0.41917328766010153,0.41780715135575186,0.42375162410970496,0.42233343549533564,0.41716142376455706,0.4281244138163236,0.4319530703391788,0.4376619850426831,0.43606578082202474,0.4491406475238384,0.45192592793121705,0.46287881564566713,0.48678493247701604,0.49082461784946213,0.3848180209324136
102,0.43696031864658536,0.38872000614811913,0.4159009652050666,0.40436998211920305,0.3958867839086747,0.38160507529884213,0.3974784834077245,0.39613334224821445,0.3830698305056803,0.38257440933643666,0.38419316843425527,0.3878202197493493,0.381695961340476,0.39044370988022503,0.3795712966807986,0.3856757995861713,0.3868710915078303,0.38374984176769955,0.377393186192201,0.3804174012835734,0.3783559187980152,0.37707090855094116,0.3874003917262377
162,0.4452922060994336,0.3912589983938856,0.3836181826621255,0.38618645386318756,0.3753326456151266,0.37208760894624365,0.37641035590580524,0.4210950408345815,0.4140000430226078,0.41544088632407095,0.41760632526759406,0.41805844671766496,0.41648901227507307,0.4209695190549245,0.4333024501641167,0.4024724599981225,0.407627610179833,0.40647520382220537,0.4058883960100231,0.41587324501472095,0.4158454851484975,0.3796532793447653,0.3874003917262377
