trading_days_to_expiration,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
15,0.1884478917512827,0.19159662701407534,0.18492213723069847,0.18171579347377959,0.23248566290889472,0.19314621169034038,0.1730148915621929,0.15004357619218445,0.14444373350100054,0.1384476488689747,0.14486954827683587,0.15155201316971895,0.16523858239179567,0.18446185769571005,0.21579023023004762,0.17867080231253257,0.18116419716594054,0.18263560713081334,0.1850108456634328,0.18789788681914454,0.17688054039817525,0.17945766096833027,0.1841485764375928,0.19510659784941572,0.2077108460859184
32,0.1884478917512827,0.19317099464547166,0.18001052470761372,0.1850242341184049,0.21092690564623806,0.18775636360565304,0.18071227484587088,0.1672357180066502,0.16069216690946814,0.15663851327067632,0.1560194802893461,0.15660994846373757,0.15894330124214331,0.1612649597334725,0.16467495156647455,0.1740958149583293,0.17627972615621626,0.17703943083726792,0.1789666136001361,0.18139242692605476,0.17787732708078038,0.17974943457080264,0.1862022605697517,0.1985319244231683,0.21058764363041718
56,0.1884478917512827,0.19474536227686798,0.17509891218452897,0.18833267476303023,0.18936814838358143,0.17680815408195358,0.17409459679345998,0.1731457643419419,0.17087357859265648,0.16971220181447894,0.1680420278011191,0.16882646754866173,0.1748669764579576,0.16915983092289347,0.1689421478767678,0.169520827604126,0.17139525514649195,0.1714432545437225,0.17292238153683945,0.17488696703296497,0.17887411376338552,0.180041208173275,0.1882559447019106,0.20195725099692086,0.21346444117491595
119,0.19002225938267903,0.18983374975378323,0.1784073528291543,0.21040916883596247,0.1912571800369609,0.19381567299576583,0.19016164484159387,0.1925342760648409,0.18407809929730515,0.18265858120713216,0.18234239740034489,0.18224741441483963,0.18129034131210836,0.1819018652367563,0.18324578966673585,0.18604866817566484,0.18823178342435876,0.19105507772672944,0.19440334671223433,0.1758837537155701,0.1791658873658579,0.1820948923054339,0.19168127127566315,0.20483404854141962,0.21346444117491595
