trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
21,0.42958724107003365,0.4478750335812685,0.44884189976611166,0.4514478689897801,0.4475716583353499,0.43468671396441017,0.43672211312448234,0.43666496922365233,0.44119149424263576,0.44193043078499455,0.4433118189524,0.44498264953988104,0.4430434900554112,0.4584911001157129,0.47283269528213634,0.49767990893139,0.42387349102819705,0.41879669441237305,0.4302859330679352,0.44556201716080646,0.4567015745349165,0.4517645268074411,0.385976737807361
40,0.45558326553817785,0.44330536487636185,0.43912245783667364,0.42629407039964606,0.42380082412397696,0.42202765092747013,0.4224676692274013,0.4300677796442856,0.4260174233552949,0.4350365934209197,0.41810651947088207,0.42849453882914545,0.4363263134606565,0.4310197374945289,0.43119788352099253,0.4340705216749021,0.44216569946408596,0.43642703701840097,0.45389546034800093,0.478111141484984,0.4906350870430493,0.48555983027457106,0.3878335235038505
103,0.45301385488587476,0.39269600467533283,0.41913807146627424,0.4114774106710767,0.37957197999186326,0.38378921489661055,0.3992659730315772,0.39777105107924526,0.38828601657862494,0.3926130235483707,0.39260442360374465,0.37569045453974703,0.3787770379837143,0.3905278984337297,0.3770583929958518,0.38728907415641917,0.3835360092003172,0.3830668785078038,0.3804637685124513,0.3888345495186508,0.38417391987318117,0.3822631664143822,0.38969030920033987
163,0.4504444442335716,0.4004583504035396,0.39840853448233554,0.38866388844464705,0.38016484780452037,0.3741145901607015,0.3827244698670738,0.4194812726609405,0.4151082236818098,0.41796242125038535,0.41879353657181284,0.4093669722975791,0.4186340690497136,0.431680296857933,0.43736915096362095,0.4055812825923081,0.40116635180634513,0.4066764057878695,0.41301289283662884,0.42276806202678363,0.4179692233403111,0.3841199521108716,0.38969030920033987
