trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
2,0.5828299022033351,0.5100570871906066,0.3921731991987275,0.37792533727818334,0.4157972156395672,0.39903339201315313,0.23496443417972585,0.22242793215407086,0.25700721273989535,0.2718555631535051,0.2650853010669448,0.39254475729701876,0.4545628848219728,0.5653432928640751,0.5418723023668436,0.6122593983142838,0.4090449226606804,0.40240645406351183,0.4044403113143967,0.40635971322229075,0.40145043088178356,0.39773672096213075,0.40216829545792765
22,0.5828299022033351,0.5543322947881433,0.28490654380469854,0.30284283327989564,0.37132673945386724,0.38450767507159034,0.3751103807638161,0.36962850369370814,0.406758207435307,0.40853516590851474,0.41317823532224535,0.4074395006021899,0.44399569820124907,0.4882895420013874,0.4738244040255362,0.5132767378887423,0.4064203452594202,0.4017117971661877,0.4061518968371633,0.4056078286534712,0.3997476742803495,0.39758262260373833,0.40453818106421846
65,0.5828299022033351,0.59860750238568,0.48553839067258775,0.46127090561591555,0.5184800056552529,0.47253919224249336,0.42766728758155614,0.4456570329278494,0.3996909745480693,0.40009422198835537,0.4049566460160451,0.4188726484500875,0.43342851158052537,0.41123579113869974,0.40577650568422885,0.41429407746320074,0.40379576785816007,0.4010171402688636,0.40786348235992986,0.40485594408465164,0.3980449176789155,0.39742852424534597,0.40690806667050927
125,0.46578187959306994,0.4994398545927564,0.4530078412764711,0.4602676918252671,0.41355910895471587,0.41775217490077216,0.4058380755036625,0.42340385388099233,0.4141413721555166,0.4068508883698064,0.4218595179943986,0.39092060437654486,0.4993859022223003,0.4765540467527717,0.5090179519992564,0.4116695000619406,0.40310111096083595,0.40272872579163016,0.4071115977911103,0.4031531874832176,0.3978908193205231,0.3997984098516368,0.40690806667050927
