trading_days_to_expiration,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,0.12392737570685579,0.10959613483459885,0.09267974720558775,0.0959972593229836,0.10467877369945272,0.12517102751281214,0.13759096812348154,0.1680169884004273,0.14980261923575475,0.16860069946050227,0.17917807792783708,0.18995578843264757,0.20460872631919122,0.22480951033204535,0.2427574324905971,0.2583204047576133,0.2812018780066675
41,0.12034456548879155,0.19880715150915898,0.1740281480586961,0.15721339602551795,0.14431564151571047,0.13685510079592164,0.1358677946599779,0.14499802127713893,0.15695888861969107,0.175966820611959,0.18538132771917706,0.19690271316079788,0.207177397371989,0.2306868813187308,0.2467809495478859,0.26216688982752245,0.2875468740663825
100,0.11676175527072732,0.1614556344311832,0.1546645779713558,0.1482033673851793,0.14525076262563666,0.14349170412297724,0.14233307741626786,0.1484410663035819,0.1538684571575888,0.16677157834515713,0.17606193897634698,0.19947138421359567,0.21305476835867446,0.2347103983760196,0.250627434617795,0.26851188588723746,0.2875468740663825
160,0.11317894505266309,0.12706769081838548,0.1489214368125137,0.14707751478426864,0.14460638976865012,0.143283331219095,0.14207050624663975,0.14264634985181843,0.16123457830904553,0.17297482813649712,0.1830088637044973,0.20204005526639346,0.2189321393453599,0.23873391543330835,0.25447391968770416,0.27485688194695246,0.2875468740663825
