trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
2,0.35703185059477704,0.6984781460911993,0.42109087611500096,0.3192462619142054,0.17208650203870945,0.09883780403421535,0.12311382675275748,0.16794343553952096,0.2097662443302165,0.28014109330262976,0.35029474686670625,0.4203879667260293,0.4905468436354072,0.256045124276649,0.2628893561105081,0.28562111520177347,0.30078604434487777,0.3452114425482983,0.37352722300314467,0.40318635478190556,0.42574125437017096
21,0.35703185059477704,0.30625171627860337,0.26528017448138197,0.22234761711893292,0.19702239109244526,0.1951547730741183,0.19316528546370218,0.1921408806258073,0.19469302023620005,0.20422312560417366,0.21404144310063256,0.227281003136482,0.2431472833992747,0.26715917295647607,0.28237882976784634,0.3065392113754141,0.3262325329527348,0.3515377457468194,0.38085704875525306,0.41062945679078977,0.4307785202299647
81,0.4708472824269178,0.3745144456604321,0.3437451558945278,0.3199903132480817,0.29714624501421033,0.2738051186757478,0.2687511198931374,0.262081113367147,0.2545535890311127,0.25128995208817034,0.2471528862408998,0.24439920875302562,0.24486359248498002,0.2437627996524224,0.2437849228544922,0.24989306712916365,0.3325588361512559,0.3588675714989278,0.38830015076413726,0.4156667226505835,0.4307785202299647
139,0.5846627142590586,0.33046527870016196,0.31717268691929745,0.2984393068932452,0.2841648998227783,0.2718422426083217,0.2665923408684747,0.26178270996168773,0.25786302838373104,0.25225325056434267,0.25082547786770965,0.24555657440243686,0.24493107559682195,0.24339988245316985,0.2647030190281328,0.2753395557370207,0.3388851393497771,0.3661973972510362,0.3957432527730214,0.42070398851037727,0.4307785202299647
