trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
16,0.4643035809385001,0.4533490265226116,0.41397730539832533,0.4183718596435573,0.40876329933605215,0.40014423683003547,0.39764163840326605,0.391044110645456,0.389232438806516,0.38436282387404047,0.38584013564480335,0.38452196884104906,0.3975061958311635,0.3754574468408301,0.380413170738696,0.3873624970916825,0.41181073497230836,0.4113221346273399,0.4098795880074952,0.4036359983216888,0.42417878868856745,0.43818077759595137
35,0.48153221699821075,0.4293195519532843,0.4594385051409288,0.43049512514044114,0.4144940201011491,0.4250187465261912,0.42587612341503633,0.4256736276869555,0.42352486091600716,0.42423365759012016,0.4250582191384252,0.4180814814746646,0.41600047123361356,0.42751286165013525,0.4235180518904022,0.42938668188041207,0.43032854336669474,0.43564340751555736,0.43249107823343824,0.4150351182938509,0.4495534152848871,0.4677194046543813
98,0.3964130288551044,0.40030438313056615,0.4083904778431333,0.3993257769063784,0.3921557723426036,0.40010123763006317,0.36848288229737125,0.37029463934267903,0.3769555023781935,0.3788604850904101,0.38745828198079996,0.3814456943014074,0.3837449009753554,0.3863491973031047,0.3860678790939646,0.37477511818353554,0.362679588850905,0.36465660755560914,0.38083775837736455,0.37342953549592817,0.3791035234790916,0.39100517703602455
158,0.3951555628668378,0.365342913557774,0.3688763538019273,0.38147233507264555,0.3544113475129444,0.3790339528869466,0.4003492078427017,0.3797635390745975,0.380659163126117,0.3823503103676067,0.3859901254109245,0.38947594506628547,0.3796011739080928,0.3833811840209004,0.38671518809282357,0.3932929265779219,0.38700086173912246,0.3872680977815522,0.3922368783495267,0.39880416209224784,0.4086421505375215,0.39100517703602455
