trading_days_to_expiration,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
17,0.5948682595534327,0.6291446653622134,0.6491627053741412,0.6690958919745329,0.6325436868912747,0.6433421033103699,0.6113115589754572,0.636255429315867,0.6036356552799255,0.6231639422259633,0.6014682900609365,0.5994836954038523,0.5940196341102526,0.5771801475446189,0.579932429746775,0.5756649172590078,0.45880434867859127,0.4583217691676672,0.506605649962285,0.5031774673642737,0.5120354484310934,0.5071946929708633,0.4970995276702638
42,0.6037611823248461,0.6671677568156349,0.6949988817423742,0.6357956573684375,0.5897560861607938,0.5550112889408191,0.5651232346261709,0.5837252741020585,0.5750734832716939,0.5555985726177106,0.5540907736556261,0.5555252360513278,0.5496570355363201,0.5529602586154516,0.5520018168274002,0.5575335896241426,0.4843298985563912,0.48588215190405337,0.5031872076232077,0.5048818184043454,0.5147600879244315,0.50204967574741,0.4971969622434173
60,0.6126541050962594,0.7051908482690563,0.7408350581106073,0.602495422762342,0.625901936387631,0.5399321599715331,0.5023324026660616,0.5089828129223315,0.5255341699526862,0.51483083949178,0.5205115508686632,0.5168025050277194,0.48576723790328313,0.4973969016817956,0.5092521534993973,0.5251869766336957,0.5098554484341912,0.5134425346404395,0.4997687652841304,0.5065861694444171,0.5174847274177696,0.4969046585239568,0.4972943968165708
120,0.6208993852292364,0.6488636062742488,0.6285582735690544,0.6357498120345968,0.5612155899201905,0.5021342006811692,0.47289609754293244,0.46612137124592723,0.465218281279506,0.4461099523797398,0.4356938452380064,0.4655081467652572,0.41927861993715293,0.4304636477406185,0.43276480942440193,0.4332787988007913,0.43076138643128103,0.5100240923013623,0.5014731163242021,0.5093108089377553,0.5123397101943165,0.4970020930971103,0.4972943968165708
